trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,execution_contract,buy_window_start,buy_window_end,auction_price_t1,auction_amount_t1,auction_vol_t1,minute_open_t1,minute_open_available_t1,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260716,20260717,20260720,603716.SH,塞力医疗,1,FULLY_READY,1,1,1,strong_official_opening_auction,17.05,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,17.05,12731235.0,746700.0,,0,17.05,17.05,14.88,15.25,17.73,14.51,,603716,医药商业,湖北,主板,20161031,14.36,16.12,14.29,16.12,10.0341,14.650003953319926,10.0341,0.1249146420595534,0.1201364863523574,-0.0197954863523574,273853.73,422280.064,12.1287,14.0789,2.09,2.3761718478852932e-05,0.0478943411486921,0.0488159029660826,0.0517344678104204,0.0757572783475277,0.0310083391909565,-0.2172897196261682,0.3000325266275452,0.141643059490085,0.1967334818114328,0.0891891891891891,0.1135235732009926,0.1249146420595534,363974.7696,,,,355869.42,54837.35,162732.74,193136.68,,,,0.0,,,0.0,31027931.7,7.35,32.88,3639747212.4,32.88,0.0,,59800.0,14.36,858728.0,0.6375158428390367,U,0.0,127361895.0,127361895.0,111346.0,111346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12,13.19,1.0,0.0,2.4684066304266947,0.3030713955779693,74.317073,0.0164,医药商业,1,0,0,0
20260716,20260717,20260720,002173.SZ,创新医疗,2,FULLY_READY,1,1,1,strong_official_opening_auction,18.01,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,18.01,42496396.0,2359600.0,,0,18.01,18.6,16.94,17.81,19.18,15.7,,2173,医疗服务,浙江,主板,20070925,16.11,17.44,15.5,17.44,10.0315,15.850006589022236,10.0315,0.1223974254587156,0.0839116370412845,0.0164033629587154,489987.4,828419.4393,11.6424,14.5099,1.52,1.2109204014425884e-05,0.0612824137757348,0.0581303450691097,0.0590150237788491,0.0815745966379315,0.0295223609061598,-0.1821465428276574,0.2706839275126664,0.0325636471284784,0.0356294536817103,-0.0412314458493677,0.1112385321100918,0.1223974254587156,769599.8192,,,,355869.42,54837.35,162732.74,193136.68,,3.0,3.0,1.0,3.0,3.0,0.0,84898378.33,10.25,32.07,7339886140.64,32.07,0.0,,376500.0,16.11,6065415.0,0.8850262538475466,U,3.0,108202992.0,108202992.0,102527.0,103503.0,1.0,ok,,1min,241.0,10:26:00,15:00:00,2.0,0.0,2.2936,0.0,,0.024068,0.0,31.0,0.0,51.2385,66.0216,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,17.44,14.27,1.0,0.0,1.897944761145448,0.2078910196834635,67.748783,0.542559794893115,医疗服务,1,0,0,0
20260716,20260717,20260720,603580.SH,艾艾精工,3,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,raw_train_pool,1.75,0,1.0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,44.92,1729420.0,38500.0,,0,44.92,44.92,44.92,44.92,44.92,36.76,0.0,603580,塑料,上海,主板,20170525,40.84,40.84,40.84,40.84,9.9919,37.130006845958654,9.9919,0.0,0.0,0.0999190000000001,1474.0,6019.816,0.1128,0.3411,0.03,0.0016598347856479,0.0327152945701149,0.0479118263651594,0.0497726511591325,0.0853274855636398,0.018173297323795,-0.1510054844606948,0.2189514329436224,0.210074074074074,0.4910551296093466,0.7016666666666669,0.0,0.0,533669.3488,,,,355869.42,54837.35,162732.74,193136.68,,3.0,4.0,1.0,4.0,3.0,1.0,6851529.48,69.31,130.69,5336693488.0,130.69,1.0,撤销*ST,34900.0,40.84,1425316.0,0.714828897338403,U,0.0,271904552.0,271904552.0,92501.0,92501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84,33.42,1.0,0.0,3.25,0.2072987245167305,45.780488,0.4272611773793213,塑料,0,0,0,0
20260716,20260717,20260720,600664.SH,哈药股份,4,FULLY_READY,1,1,1,strong_official_opening_auction,5.06,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,5.06,173393044.0,34267400.0,,0,5.06,5.43,4.68,5.33,5.43,4.45,,600664,化学制药,黑龙江,主板,19930629,4.94,4.94,4.81,4.94,10.0223,4.4899988456885565,10.0223,0.0289532368421054,0.0,0.1002229999999999,2967866.88,1464972.728,11.7842,22.0614,1.66,6.841287764914625e-06,0.000542038799077,0.0532721813941703,0.048864420551978,0.0670264407804467,0.0086773270861898,-0.0815047021943573,0.1390464498325252,0.2107843137254903,0.6143790849673203,0.5884244372990355,0.0263157894736843,0.0289532368421054,1244143.8906,,,,355869.42,54837.35,162732.74,193136.68,,3.0,2.0,1.0,2.0,3.0,0.0,93558469.38,4.78,18.09,12441438787.44,18.09,0.0,,14817200.0,4.94,73196968.0,0.9914901321745428,U,2.0,264581944.0,264581944.0,92502.0,94507.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,2.6316,0.0,,0.012836,0.0,31.0,0.0,49.2105,71.2632,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,4.94,4.04,1.0,0.0,2.556402530056454,0.205684895265222,71.483244,0.6776390412777423,化学制药,1,0,0,0
20260716,20260717,20260720,000566.SZ,海南海药,5,FULLY_READY,1,1,1,strong_official_opening_auction,5.68,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,5.68,51926560.0,9142000.0,,0,5.68,6.0,5.1,5.1,6.24,5.1,,566,化学制药,海南,主板,19940525,5.31,5.67,5.26,5.67,10.0971,5.149999409612061,10.0971,0.0796116596119929,0.0699029206349206,0.0310680793650792,2949554.58,1614644.68854,22.746,29.503,1.4,6.253450106803396e-06,0.057686654820416,0.0740744998011024,0.0757258137913125,0.1206916511608559,0.0406511728490079,-0.2721617418351477,0.3885387284754682,0.2115384615384616,0.1987315010570822,-0.0612582781456954,0.072310405643739,0.0796116596119929,735606.0117,,,,355869.42,54837.35,162732.74,193136.68,,3.0,2.0,1.0,2.0,3.0,0.0,33600191.45,1.56,21.61,7352491039.11,21.61,0.0,,7171700.0,5.31,38081727.0,0.9804454101032049,U,1.0,87692787.0,87692787.0,110112.0,110348.0,1.0,ok,,1min,241.0,11:02:00,15:00:00,1.0,1.0,0.7055,1.0,1.0,0.012689,0.0,31.0,0.0,83.7672,74.8802,55.0,14.45,14.45,0.0,neutral_limitup,,,,,,5.67,4.64,1.0,0.0,2.072513125856017,0.1780027257894328,72.230769,0.6776390412777423,化学制药,1,0,0,0
20260716,20260717,20260720,600785.SH,新华百货,6,FULLY_READY,1,1,1,strong_official_opening_auction,9.47,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,9.47,7143221.0,754300.0,,0,9.47,9.98,8.5,8.6,10.25,8.39,,600785,一般零售,宁夏,主板,19970108,8.7,9.32,8.41,9.32,10.0354,8.470001472253475,10.0354,0.1074379978540772,0.0731995150214593,0.0271544849785406,302202.6,266701.015,9.5669,16.5293,3.21,3.762790329088173e-05,0.0897253694172332,0.0673357563410005,0.0848407293144867,0.0657152956858391,0.0852641998473185,-0.5184490306441526,0.6885539598059579,0.2103896103896103,-0.0085106382978723,-0.0871694417238002,0.0976394849785407,0.1074379978540772,294403.7016,,,,355869.42,54837.35,162732.74,193136.68,,,,0.0,,,0.0,2376809.04,0.48,34.22,2944036941.44,34.22,0.0,,450540.0,8.7,3919698.0,0.841752670650009,U,0.0,42851868.0,42851868.0,103234.0,103234.0,1.0,ok,,1min,241.0,10:33:00,15:00:00,1.0,0.0,1.6094,0.0,,0.010989,0.0,31.0,0.0,55.3433,67.253,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,9.32,7.62,1.0,0.0,2.1575989356735743,0.1754548463303354,67.595017,0.0164,一般零售,1,0,0,0
20260716,20260717,20260720,002739.SZ,儒意电影,7,FULLY_READY,1,1,1,strong_official_opening_auction,10.99,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,10.99,173595842.0,15795800.0,,0,10.99,11.26,10.02,10.09,11.35,9.29,,2739,影视院线,北京,主板,20150122,10.03,10.32,9.85,10.32,10.0213,9.380001872364714,10.0213,0.0501065998062016,0.0309168381782946,0.0692961618217054,829627.47,847772.74278,3.9508,5.6586,0.62,1.1820738618156496e-05,0.0925479158566945,0.0706832459124135,0.0528848886900514,0.0823447722858043,0.0370788197489786,-0.1821668264621285,0.2721305349011585,0.2098475967174677,0.0661157024793388,0.0761209593326381,0.0455426356589147,0.0501065998062016,2179355.6184,,,,355869.42,54837.35,162732.74,193136.68,,3.0,5.0,1.0,5.0,3.0,0.0,382297718.12,21.97,40.09,21486259071.36,40.09,0.0,,8233717.0,10.03,82584181.51,0.9931196813326092,U,0.0,250140360.0,250140360.0,93033.0,93033.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,3.3915,0.0,,0.013976,0.0,31.0,0.0,44.6512,69.8953,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,10.32,8.44,1.0,0.0,3.1699565000294663,0.1737897523594829,60.630758,0.3284847299243164,影视院线,1,0,0,0
20260716,20260717,20260720,603496.SH,恒为科技,8,FULLY_READY,1,1,1,strong_official_opening_auction,25.26,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,25.26,18679770.0,739500.0,,0,25.26,25.75,24.36,24.5,27.59,22.57,,603496,计算机设,上海,主板,20170607,22.5,25.08,22.07,25.08,10.0,22.8,10.0,0.132017543859649,0.113157894736842,-0.0131578947368419,244998.73,597720.227,7.6512,10.3534,0.97,1.6730235230938573e-05,0.0569266232357199,0.0595533833490923,0.0539194260806823,0.0721968439042816,0.0224473231953725,-0.1832229580573952,0.2595897073334501,0.050251256281407,-0.028283611003487,0.1107174490699733,0.1200159489633173,0.132017543859649,803084.6736,,,,355869.42,54837.35,162732.74,193136.68,,,,0.0,,,0.0,,,,,,0.0,,69400.0,22.5,1561500.0,0.7307622668839399,U,1.0,166110307.0,166110307.0,95812.0,104630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.08,20.52,1.0,0.0,2.110914035010344,0.1699288111352725,57.878049,0.01,计算机设,1,0,0,0
20260716,20260717,20260720,002881.SZ,美格智能,9,FULLY_READY,1,1,1,strong_official_opening_auction,38.31,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,38.31,17775840.0,464000.0,,0,38.31,42.93,38.05,40.68,42.96,35.15,,2881,通信设备,深圳,主板,20170622,36.0,39.05,35.7,39.05,10.0,35.49999999999999,10.0,0.0943661971830984,0.0859154929577464,0.0140845070422537,123606.48,470338.39974,6.7919,9.4982,1.3,2.126128762934928e-05,0.0503324326400547,0.0406987610690848,0.0492377332122256,0.0650915849247787,0.021110761327366,-0.2163461538461539,0.2866946483857456,0.09139183901621,0.0733919736118744,0.0369091874668083,0.0857874519846349,0.0943661971830984,1179588.036,,,,355869.42,54837.35,162732.74,193136.68,,,,0.0,,,0.0,84861547.27,18.04,53.08,7106704033.0,53.08,0.0,,126100.0,36.0,4539600.0,0.857686040195546,U,0.0,42990145.0,42990145.0,100742.0,100742.0,1.0,ok,,1min,241.0,10:08:00,15:00:00,1.0,0.0,0.6914,0.0,,0.038606,0.0,31.0,0.0,60.8515,68.9054,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,39.05,31.95,1.0,0.0,2.158107485453204,0.1652232325360871,56.381656,0.0164,通信设备,1,0,0,0
20260716,20260717,20260720,600436.SH,片仔癀,10,FULLY_READY,1,1,1,strong_official_opening_auction,142.75,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,142.75,50376618.0,352901.0,,0,142.75,152.0,138.11,146.63,155.27,127.04,,600436,中药Ⅱ,福建,主板,20030616,127.04,141.15,125.54,141.15,9.9984,128.3200482916115,9.9984,0.1216489567127169,0.1099594349273822,-0.009975434927382,171632.82,2315698.978,2.8448,5.8653,1.8,4.317659633220256e-06,0.0352606938911945,0.0396409533751511,0.0367944938274087,0.0580664587906274,0.0115243372611616,-0.0550354361711435,0.103354267259714,0.114752803664508,0.2795757410932826,0.2403339191564149,0.1105915692525681,0.1216489567127169,8515822.278,,,,355869.42,54837.35,162732.74,193136.68,,2.0,6.0,1.0,6.0,2.0,0.0,,,,,,0.0,,114700.0,127.04,14571488.0,0.9493029150823828,U,3.0,97418624.0,97418624.0,131257.0,145139.0,1.0,ok,,1min,241.0,13:13:00,15:00:00,2.0,1.0,0.7439,1.0,3.0,0.145729,0.0,28.0,12.0,80.0367,68.511,50.0,20.7,20.7,0.0,neutral_limitup,,,,,,141.15,115.49,1.0,0.0,1.85828243140262,0.158722529065101,50.246482,0.2371087589472892,中药Ⅱ,1,0,0,0
