trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,execution_contract,buy_window_start,buy_window_end,auction_price_t1,auction_amount_t1,auction_vol_t1,minute_open_t1,minute_open_available_t1,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260729,20260730,20260731,002037.SZ,保利联合,1,PFILL_READY,1,0,1,strong_official_opening_auction,6.66,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,6.66,4705956.0,706600.0,,0,6.66,6.7,6.45,6.53,7.39,6.05,,2037,化学制品,贵州,主板,20040908,6.13,6.72,6.1,6.72,9.9836,6.110001854821991,9.9836,0.1014729642857143,0.0965629821428571,0.0032730178571428,75235.0,49531.937,1.5548,2.8013,1.15,0.000201558844751,0.0406683585330961,0.0374082734276433,0.0314617139610103,0.0505178796458004,0.0108753970502894,-0.1014040561622465,0.1437411671735463,0.1144278606965172,0.1666666666666667,0.1034482758620689,0.0922619047619047,0.1014729642857143,325169.7792,,,,341408.12,54755.98,159631.57,181776.55,,7.0,1.0,1.0,1.0,7.0,0.0,,,,,,0.0,,14500,6.13,88885.0,0.4323121901614338,U,1.0,81846240.0,81846240.0,93445.0,93500.0,1.0,ok,,1min,241.0,09:35:00,15:00:00,1.0,0.0,2.381,0.0,,0.005888,0.0,31.0,0.0,50.7143,71.7143,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,6.72,5.5,1.0,0.0,1.9471825898127677,0.2162673839377727,48.695895,0.83,化学制品,1,0,0,0
20260729,20260730,20260731,002558.SZ,巨人网络,2,PFILL_READY,1,0,1,strong_official_opening_auction,28.15,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28.15,121784894.6,4326284.0,,0,28.15,29.65,27.52,27.68,29.68,24.28,,2558,游戏Ⅱ,重庆,主板,20110302,24.64,26.98,24.55,26.98,9.9878,24.52999332653258,9.9878,0.099062399555226,0.0953934217939214,0.0044845782060785,1057226.81,2753014.26909,5.5627,9.2676,1.04,3.6279506837795775e-06,0.0662131847040467,0.0531574888510209,0.0505863809710015,0.0762255897067827,0.0262520393019695,-0.201453104359313,0.2782915246322842,0.0914239482200647,-0.0371163454675231,-0.0872801082543978,0.0900667160859896,0.099062399555226,5127716.1978,,,,341408.12,54755.98,159631.57,181776.55,,3.0,10.0,1.0,10.0,3.0,0.0,338747010.56,12.3,33.63,51277161977.58,33.63,0.0,,182100,24.64,4486944.0,0.924876064573535,U,1.0,139918091.0,139918091.0,105315.0,105506.0,1.0,ok,,1min,241.0,10:54:00,15:00:00,1.0,1.0,0.3336,1.0,1.0,0.010291,0.0,31.0,0.0,85.9985,80.9496,67.0,12.65,12.65,0.0,healthy_limitup,,,,,,26.98,22.08,1.0,0.0,2.087088320062576,0.2156085481268146,60.542455,0.0164,游戏Ⅱ,1,0,0,0
20260729,20260730,20260731,002141.SZ,贤丰控股,4,PFILL_READY,1,0,1,strong_official_opening_auction,6.4,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,6.4,66186240.0,10341600.0,,0,6.4,6.49,5.67,5.67,6.93,5.67,,2141,元件,广东,主板,20070720,5.66,6.3,5.5,6.3,9.9476,5.7300022920009175,9.9476,0.1396159999999999,0.1116927999999999,-0.0122168,2698142.73,1646373.4959,26.1211,37.4407,0.94,6.042128365630719e-06,0.062608285312441,0.0725094457624263,0.0733149377138986,0.1222496213981865,0.02689119107791,-0.2068376068376068,0.3070437356294156,0.0994764397905758,0.2185686653771759,0.1229946524064169,0.1269841269841269,0.1396159999999999,650749.554,,,,341408.12,54755.98,159631.57,181776.55,,3.0,7.0,1.0,7.0,3.0,0.0,149245534.16,3.21,28.24,6507495527.4,28.24,0.0,,5978400,5.66,33837744.0,0.986653107919156,U,3.0,128249018.0,128249018.0,93957.0,95609.0,1.0,ok,,1min,241.0,09:40:00,15:00:00,2.0,1.0,4.7619,1.0,12.0,0.002318,0.0,31.0,0.0,45.7786,71.2236,72.2,21.62,21.62,0.0,neutral_limitup,,,,,,6.3,5.16,1.0,0.0,1.8089753849435743,0.210527244057766,55.402562,0.1800599148755985,元件,1,0,0,0
20260729,20260730,20260731,002212.SZ,天融信,5,PFILL_READY,1,0,1,strong_official_opening_auction,6.41,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,6.41,36874807.0,5752700.0,,0,6.41,6.58,6.14,6.29,7.26,5.94,,2212,软件开发,广东,主板,20080201,6.33,6.6,6.33,6.6,10.0,5.999999999999999,10.0,0.0449999999999999,0.0449999999999999,0.0550000000000001,751934.81,494175.27829,6.4442,6.4442,2.1,2.02357350505333e-05,0.0569679761476369,0.0480918749726941,0.0402820362985899,0.0599765075708523,0.0147207296663719,-0.0882352941176471,0.1432380600826091,0.2110091743119264,0.1785714285714286,0.2021857923497265,0.0409090909090908,0.0449999999999999,778439.5601,,,,341408.12,54755.98,159631.57,181776.55,,,,0.0,,,0.0,127657126.18,13.9,45.16,7701169957.8,45.16,0.0,,3279753,6.33,20760836.49,0.9782636328969112,U,1.0,115536300.0,115536300.0,93006.0,94224.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,1.6667,0.0,,0.004402,0.0,31.0,0.0,55.0,73.0,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,6.6,5.4,1.0,0.0,1.7783481177801792,0.2070760201411464,64.69037,0.0164,软件开发,1,0,0,0
20260729,20260730,20260731,002298.SZ,中电鑫龙,6,PFILL_READY,1,0,1,strong_official_opening_auction,9.0,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,9.0,30168000.0,3352000.0,,0,9.0,9.21,8.68,8.81,9.65,7.89,,2298,电网设备,安徽,主板,20090929,8.08,8.77,7.92,8.77,10.0376,7.97000298079929,10.0376,0.106649897377423,0.0865746225769668,0.0138013774230331,1062534.26,906954.63526,16.0806,16.5279,1.58,1.1067367219665274e-05,0.0612860264866819,0.0560714988531544,0.0481838223177,0.0705040059107908,0.0194006750440975,-0.1168658698539176,0.1844503672157153,0.0378698224852072,0.310911808669656,0.2564469914040113,0.0969213226909919,0.106649897377423,649077.2593,,,,341408.12,54755.98,159631.57,181776.55,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,971700,8.08,7851336.0,0.9525867547985256,U,1.0,109956330.0,109956330.0,94312.0,95818.0,1.0,ok,,1min,241.0,09:44:00,15:00:00,2.0,1.0,3.5348,1.0,13.0,0.008812,0.0,31.0,0.0,52.0913,72.8474,71.6,22.46,22.46,0.0,neutral_limitup,,,,,,8.77,7.17,1.0,0.0,2.014904947566404,0.2033634872515988,70.847982,0.5394931282264485,电网设备,1,0,0,0
20260729,20260730,20260731,603407.SH,长裕集团,7,PFILL_READY,1,0,1,strong_official_opening_auction,63.2,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,63.2,11944800.0,189000.0,,0,63.2,64.67,56.89,58.17,69.09,56.53,,603407,化学原料,山东,主板,20260511,57.45,62.81,56.48,62.81,10.0,57.1,10.0,0.1108581436077058,0.0938704028021015,0.0061295971978985,58202.26,354652.528,16.2069,16.2069,0.85,2.819661277023239e-05,0.0635447101984418,0.0833707825547819,0.0712836886708641,0.0999743767792822,0.0330173992867383,-0.472048455962665,0.5763495439202675,0.0327195001644196,-0.0237799191793596,0.0526227585051115,0.1007801305524598,0.1108581436077058,2561864.1312,,,,341408.12,54755.98,159631.57,181776.55,,3.0,8.0,1.0,8.0,3.0,0.0,,,,,,0.0,,19600,57.45,1126020.0,0.8133977373840091,U,1.0,102906270.0,102906270.0,95232.0,95717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,51.39,1.0,0.0,1.9979200611606824,0.2007320463520243,61.506173,0.1115060031977598,化学原料,1,0,0,0
20260729,20260730,20260731,600693.SH,东百集团,8,PFILL_READY,1,0,1,strong_official_opening_auction,9.28,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,9.28,43033216.0,4637200.0,,0,9.28,10.38,9.18,9.19,10.42,8.52,,600693,一般零售,福建,主板,19931122,8.95,9.47,8.55,9.47,9.9884,8.609998872608385,9.9884,0.1068525110876451,0.0603948975712778,0.0394891024287221,1194373.55,1085318.323,13.745,30.5111,4.14,9.203198534776789e-06,0.0526921646185744,0.054978292464761,0.0449707443906195,0.0724322186789677,0.025613384195915,-0.1046373365041617,0.1752214650906963,0.2094508301404853,0.2460526315789475,0.1260404280618312,0.0971488912354804,0.1068525110876451,823744.4461,,,,341408.12,54755.98,159631.57,181776.55,,3.0,6.0,1.0,6.0,3.0,0.0,-114816827.32,-8.16,32.31,8228982845.54,32.31,0.0,,2785000,8.95,24925750.0,0.9818228041184696,U,0.0,85355382.0,85355382.0,95745.0,95745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47,7.75,1.0,0.0,2.4556367559122823,0.199357348114275,65.962963,0.2518420922806225,一般零售,1,0,0,0
20260729,20260730,20260731,600227.SH,赤天化,10,PFILL_READY,1,0,1,strong_official_opening_auction,3.38,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,3.38,14735448.0,4359600.0,,0,3.38,3.56,3.23,3.27,3.72,3.04,,600227,农化制品,贵州,主板,20000221,3.11,3.38,3.09,3.38,10.0977,3.070000554053354,10.0977,0.094462523668639,0.0879478668639053,0.0130291331360947,1117923.49,374301.112,8.7502,10.5924,0.55,2.697747796164709e-05,0.0586724703047972,0.0706835286832265,0.0617585461615227,0.1164796636012882,0.0279098195612808,-0.1008902077151335,0.1905585734379371,0.0730158730158729,0.0730158730158729,0.1575342465753424,0.0857988165680473,0.094462523668639,570789.9626,,,,341408.12,54755.98,159631.57,181776.55,,,,0.0,,,0.0,54596786.55,14.59,23.54,4318287334.14,23.54,0.0,,944600,3.11,2937706.0,0.900088979280539,U,1.0,55622632.0,55622632.0,93257.0,93936.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,1.0,0.0,3.2544,0.0,,0.011681,0.0,31.0,0.0,45.4734,70.142,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,3.38,2.76,1.0,0.0,1.634005112879498,0.1959832919838044,63.145314,0.0164,农化制品,1,0,0,0
20260729,20260730,20260731,000636.SZ,风华高科,11,PFILL_READY,1,0,1,strong_official_opening_auction,48.67,t_opening_auction,raw_train_pool,1.25,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,48.67,320827578.32,6591896.0,,0,48.67,52.26,46.38,50.5,52.26,42.76,,636,元件,广东,主板,19961129,43.76,47.51,43.67,47.51,10.0023,43.1900060271467,10.0023,0.0889094573773941,0.0868256419701115,0.0131973580298884,1726327.75,8086973.4339,14.9206,19.526,1.29,1.2368409617955577e-06,0.0675062645852843,0.0754883682872316,0.0732627069478452,0.1087730666378928,0.027977936455178,-0.3993428912783751,0.5005835346813983,0.0739150090415912,0.1503631961259079,-0.128256880733945,0.0808250894548515,0.0889094573773941,5496970.1883,,,,341408.12,54755.98,159631.57,181776.55,,3.0,7.0,1.0,7.0,3.0,0.0,-51671393.61,-0.64,30.2,54969676275.11,30.2,0.0,,1070300,43.76,46836328.0,0.9912291852040168,U,4.0,415078431.0,415078431.0,93618.0,130439.0,1.0,ok,,1min,241.0,09:37:00,15:00:00,4.0,3.0,3.1572,3.0,38.3333,0.004461,0.0,31.0,0.0,19.39,51.217,45.3333,49.6333,49.6333,1.0,high_open_board_risk,,,,,,47.51,38.87,1.0,0.0,2.45,0.193822886807855,62.586798,0.1800599148755985,元件,1,0,0,0
20260729,20260730,20260731,600228.SH,返利科技,12,PFILL_READY,1,0,1,strong_official_opening_auction,6.67,t_opening_auction,raw_train_pool,1.25,0,1.0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,6.67,5335333.0,799900.0,,0,6.67,7.33,6.66,7.33,7.33,5.99,0.0,600228,数字媒体,江西,主板,19990119,6.13,6.66,6.13,6.66,10.0826,6.050002452703697,10.0826,0.0876032702702703,0.0876032702702703,0.0132227297297297,357888.92,230320.599,8.6023,12.2836,1.84,4.377637104009095e-05,0.0420285856181253,0.0494509725861123,0.0538401050316095,0.0828719387666268,0.0222320009979356,-0.2443559096945551,0.3204280157241003,0.1269035532994924,0.1443298969072164,-0.0431034482758619,0.0795795795795796,0.0876032702702703,277503.885,,,,341408.12,54755.98,159631.57,181776.55,,,,0.0,,,0.0,6771738.92,2.94,36.71,2770807598.82,36.71,0.0,,216200,6.13,1325306.0,0.8303038006864116,U,1.0,54440551.0,54440551.0,101935.0,133441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,5.45,1.0,0.0,1.6311572631438418,0.1842840972039934,63.82716,0.0164,数字媒体,0,0,0,0
