signal_date,buy_date,target_exit_date,actual_exit_date,exit_delay_days,ts_code,name,industry,stage,source_rank,d_close,buy_open,auction_vwap,auction_amount,auction_truth_source,exit_open,actual_buy_gap,gross_return,net_return,profit_hit,big_loss_hit,continuation_limit_up_hit,exit_on_time,market_fill,public_market_buyable,actual_order_fill_observed,actual_order_fill,mechanism_limit_pct,fill_reason,exit_reason,exit_policy_version,take_profit_pct,stop_loss_pct,latest_exit_time,history_source,history_contract_version,prior_probability,strength_score,theme_boost,final_score,intraday_quality,intraday_risk,intraday_hard_risk,auction_strength,intraday_confidence,stage_quality,stage_risk,stage_prior,limit_times,open_board_count,reseal_score,late_withdraw,d_return,d_range,d_turnover_proxy,d_amount_log,limit_open_times,limit_first_time_minutes,limit_last_time_minutes,limit_fd_amount_log,limit_seal_to_amount,limit_seal_to_float_mv,d_turnover_rate,d_volume_ratio,d_float_mv_log,order_to_d_amount,order_to_float_mv,is_hot_board,board_rank,board_limit_up_count,d_amount_percentile,market_median_return,market_up_ratio,market_return_dispersion,market_equal_weight_return,market_down_ratio,market_strong_up_ratio,market_strong_down_ratio,market_limit_up_count_log,market_limit_down_count_log,market_limit_up_down_log_ratio,market_failed_limit_up_rate,market_reseal_rate,market_prev_limit_up_mean_return,market_prev_limit_up_positive_rate,market_prev_limit_up_open_gap_mean,market_focus_promotion_rate,market_limit_up_industry_concentration,market_limit_up_amount_top3_share,market_amount_ratio_5d,market_sentiment_score,market_sentiment_delta,market_sentiment_coverage,market_sentiment_acceleration,market_sentiment_regime_code,market_sentiment_regime_label,market_sentiment_breadth_score,market_sentiment_limit_ecology_score,market_sentiment_promotion_score,market_sentiment_profit_effect_score,market_sentiment_liquidity_score,market_eligible_stock_count,market_limit_up_count,market_limit_down_count,market_touched_up_count,market_failed_limit_up_count,market_reseal_count,market_prev_limit_up_sample,market_2_to_3_promotion_rate,market_2_to_3_promotion_samples,market_3_to_4_promotion_rate,market_3_to_4_promotion_samples,market_focus_promotion_samples,market_max_streak,relative_d_return,minute_available,minute_realized_vol,minute_first_30m_return,minute_last_30m_return,minute_vwap_deviation,minute_opening_volume_share,minute_closing_volume_share,minute_close_location,limit_ratio,proposed_gap,path_days_observed,path_data_coverage,path_strength_latest,path_strength_delta,path_gap_slope,path_first_seal_slope,path_open_times_slope,path_turnover_slope,path_amount_log_slope,path_seal_ratio_slope,path_one_price_ratio,path_weak_to_strong,path_strong_to_weak,path_acceleration_consensus,path_divergence_reseal,path_label_code,path_label,path_explanation,five_year_pre_streak_1d_return,five_year_pre_streak_3d_return,five_year_pre_streak_volatility,five_year_pre_streak_limit_up_count,five_year_recent_limit_up_count,five_year_days_since_prior_limit_up,five_year_streak_runup,five_year_price_log,five_year_stock_prior_rate,five_year_stock_prior_samples_log,stage_pool_size,focus_pool_size,market_max_limit_times,same_industry_stage_count,stage_pool_share,stage_recent_promotion_rate,stage_recent_promotion_samples,five_year_stage_board_prior_rate,five_year_stage_prior_rate,five_year_recent_20d_rate,five_year_recent_60d_rate,five_year_prior_samples_log,five_year_recent_60d_samples_log,five_year_regime_delta,five_year_board_stage_delta,backfill_generated_at_utc
20260805,20260806,20260807,20260807,0,003032.SZ,传智教育,教育,6→7,1.0,11.73,11.68,11.51,81336033.28,tushare_stk_auction_o,11.33,-0.004262574595055524,-0.02996575342465735,-0.034465753424657346,0,1,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,6.0,4.0,,,0.10037523452157604,0.02814258911819894,0.0009380863039399424,13.347149467604662,4.0,570.8,861.1,18.056486428839353,0.11097872781192727,0.02081997511768845,0.187864,2.33,21.928328825657346,0.00015973766423971056,2.9967312298483728e-05,,,,0.8461677512653651,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09111273452157603,0.0,,,,,,,,0.10037523452157604,-0.004262574595055524,4.0,1.0,0.8374035683942228,-0.16044366684476508,-0.00014600261243173188,1.9333333333333182,1.0,0.014209,0.18465745016819804,-0.07628731387003478,0.25,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度1.00→0.84；竞价斜率-0.01pct/板；首封每板推迟2分钟；炸板变化+1.0/板,,,,,,,,,,,1.0,28.0,6.0,1.0,0.010752688172043012,,0.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,000593.SZ,德龙汇能,燃气Ⅱ,4→5,2.0,22.52,22.53,22.55,57779261.44,tushare_stk_auction_o,22.47,0.000444049733570262,-0.0026631158455394655,-0.007163115845539465,0,0,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,1.0,,,0.10014655593551547,0.04934049829018066,0.0,13.2137632248875,1.0,565.0,575.4,18.236585270698548,0.1518394735406452,0.010304126704122623,0.068617,2.46,22.811796071901103,0.00018253087794548617,1.2386906052210218e-05,,,,0.8261026753434563,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09088405593551546,0.0,,,,,,,,0.10014655593551547,0.000444049733570262,4.0,1.0,0.9,-0.09999999999999998,5.505641270664441e-06,0.0,0.3333333333333333,0.01683533333333333,0.5356204374222268,-0.19945955207651891,0.75,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度1.00→0.90；竞价斜率+0.00pct/板；首封每板推迟0分钟；炸板变化+0.3/板,,,,,,,,,,,2.0,28.0,6.0,1.0,0.021505376344086023,0.5,4.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,002963.SZ,豪尔赛,装修装饰,4→5,3.0,17.59,19.34,19.34,22826073.6,tushare_stk_auction_o,21.05,0.09948834565093811,0.08841778697001046,0.08391778697001046,1,0,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,0.0,,,0.10006253908692941,0.0681676047529706,0.0494058786741713,10.873992682217983,0.0,571.35,571.35,17.014013661063316,0.46407207897553954,0.0113224991180061,0.025044,0.66,21.494977081133634,0.0018944938922085264,4.62221417650287e-05,,,,0.27024584237165583,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09080003908692941,0.0,,,,,,,,0.10006253908692941,0.09948834565093811,4.0,1.0,0.9000227272727274,0.08103683385579974,0.008011454746571056,-7.700000000000007,0.0,-0.000692333333333333,0.06573394259675543,0.11116032834883253,0.0,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度0.82→0.90；竞价斜率+0.80pct/板；首封每板提前8分钟；炸板变化+0.0/板,,,,,,,,,,,2.0,28.0,6.0,1.0,0.021505376344086023,0.5,4.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,601700.SH,风范股份,电网设备,3→4,5.0,6.51,7.12,7.1,126638940.16,tushare_stk_auction_o,6.87,0.09370199692780345,-0.03511235955056191,-0.03961235955056191,0,1,1,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,1.0,,,0.09966216216216206,0.09628378378378369,0.0,13.9100390887242,1.0,565.0166666666667,785.5666666666667,18.4800089964333,0.09654129168242445,0.014313761149983407,0.153852,5.16,22.726542873411134,9.098026063151656e-05,1.3489251048417944e-05,,,,0.913593637020969,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09039966216216205,0.0,,,,,,,,0.09966216216216206,0.09370199692780345,3.0,1.0,0.896669189349136,-0.06141498573503923,0.0426736168684021,-5.041666666666686,0.5,0.061139,0.875508337188803,-0.03858266910851832,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.96→0.90；竞价斜率+4.27pct/板；首封每板提前5分钟；炸板变化+0.5/板,0.018750000000000044,0.006172839506172645,0.015547839506172889,0.0,3.0,6.0,0.3312883435582823,2.0162354657760435,,,1.0,28.0,6.0,1.0,0.010752688172043012,0.6,10.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,002428.SZ,云南锗业,小金属,2→3,6.0,82.71,89.0,88.96,829592289.28,tushare_stk_auction_o,96.95,0.07604884536331769,0.08932584269662946,0.08482584269662946,1,0,1,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,1.0,,,0.10001329964090955,0.010639712727756313,0.00013299640909683342,14.760735765041993,1.0,570.0,572.2,20.70817613793612,0.38277247854941526,0.01823693002688243,0.047655,0.52,24.712482755370782,3.8859219891772287e-05,1.851420657909188e-06,,,,0.9671005061460592,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09075079964090954,0.0,,,,,,,,0.10001329964090955,0.07604884536331769,2.0,1.0,0.8997340425531918,0.031112298799868876,0.06110927177607017,-9.75,1.0,-0.012499999999999997,-0.11640991104411569,0.21248063379786855,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.87→0.90；竞价斜率+6.11pct/板；首封每板提前10分钟；炸板变化+1.0/板,0.020911127707244015,0.020453866825917988,0.06613448668185257,0.0,2.0,6.0,0.21009509875640098,4.427358444671965,,,27.0,28.0,6.0,2.0,0.2903225806451613,0.32432432432432434,37.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,603629.SH,利通电子,消费电子,2→3,7.0,112.65,112.31,112.31,159639674.88,tushare_stk_auction_o,122.3,-0.003018197958277846,0.088950227050129,0.084450227050129,1,0,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,4.0,,,0.09999023532858131,0.04999511766429064,0.030270481398301033,14.931137971863826,4.0,573.1666666666666,615.2166666666667,19.34295409621167,0.0824190375459377,0.0061891743091798315,0.075641,0.89,24.4279076845288,3.2770971232487914e-05,2.460902957352994e-06,,,,0.9745119305856833,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.0907277353285813,0.0,,,,,,,,0.09999023532858131,-0.003018197958277846,2.0,1.0,0.7584180631279884,-0.19725374626562542,-0.008797968948344836,1.6666666666666288,4.0,0.036675,0.7589011412517372,-0.3541289431085721,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.96→0.76；竞价斜率-0.88pct/板；首封每板推迟2分钟；炸板变化+4.0/板,-0.0303093427767942,-0.03971119133574019,0.08280733002948132,1.0,3.0,2.0,0.20998925886143938,4.7331235502985525,,,27.0,28.0,6.0,2.0,0.2903225806451613,0.32432432432432434,37.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,603773.SH,沃格光电,光学光电,2→3,8.0,78.57,81.7,81.58,41899747.84,tushare_stk_auction_o,93.06,0.03983708794705376,0.13904528763769886,0.13454528763769885,1,0,1,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,2.0,,,0.09995800083998296,0.07055858882822331,0.07055858882822331,13.578100042036976,2.0,576.3833333333333,580.6333333333333,18.931272192301435,0.21127770560306214,0.009439055070592969,0.045567,0.63,23.59417158864572,0.00012679631322576435,5.6647594684443555e-06,,,,0.8778018799710774,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09069550083998296,0.0,,,,,,,,0.09995800083998296,0.03983708794705376,2.0,1.0,0.7196871657754011,-0.005311550197891202,0.004453307915671001,-21.033333333333303,1.0,-0.0025419999999999957,0.04760721743792118,-0.0599615825347799,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.72→0.72；竞价斜率+0.45pct/板；首封每板提前21分钟；炸板变化+1.0/板,-0.05610465116279073,-0.12668101129639597,0.053168992841390456,0.0,2.0,6.0,0.2098860486603018,4.3766371373894435,,,27.0,28.0,6.0,1.0,0.2903225806451613,0.32432432432432434,37.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,603186.SH,华正新材,元件,2→3,9.0,119.31,122.0,122.0,38515399.68,tushare_stk_auction_o,132.3,0.022546307937306054,0.08442622950819678,0.07992622950819678,1,0,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,3.0,,,0.10003687995574406,0.10944126867047764,0.0910012907984511,14.316074372002587,3.0,604.25,647.25,18.89685129359524,0.09759024282113951,0.008606005094309269,0.091097,0.94,23.652146340054472,6.061891504905981e-05,5.345684943932779e-06,,,,0.9423355025307303,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09077437995574406,0.0,,,,,,,,0.10003687995574406,0.022546307937306054,2.0,1.0,0.6346187936844851,0.07167520856012244,-0.010944126867047599,-175.93333333333328,3.0,0.015571000000000002,0.28835297846651287,0.059350702189063,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.56→0.63；竞价斜率-1.09pct/板；首封每板提前176分钟；炸板变化+3.0/板,-0.08695249560144458,-0.12293186265789013,0.07141929989466989,0.0,2.0,6.0,0.21004056795131865,4.7900717450454335,,,27.0,28.0,6.0,4.0,0.2903225806451613,0.32432432432432434,37.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,002975.SZ,博杰股份,自动化设,2→3,10.0,84.61,87.99,87.65,46435409.92,tushare_stk_auction_o,96.01,0.03994799669069837,0.09114672121832057,0.08664672121832057,1,0,1,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,0.0,,,0.0999739989599584,0.06253250130005203,0.050052002080083126,12.536511769614991,0.0,571.1,571.1,18.79526851593511,0.522570720776863,0.012514637364641482,0.024364,0.32,23.17612483972106,0.00035930534147344856,8.604722524511506e-06,,,,0.7086044830079538,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09071149895995839,0.0,,,,,,,,0.0999739989599584,0.03994799669069837,2.0,1.0,0.8988699609882964,0.13398493042515436,0.035621982579860934,-69.0,0.0,-0.025887000000000004,-0.6159831838203367,0.40924097727020675,0.0,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.76→0.90；竞价斜率+3.56pct/板；首封每板提前69分钟；炸板变化+0.0/板,-0.04727520435967303,-0.09228971962616817,0.0659091435662952,0.0,2.0,6.0,0.2099242099242098,4.449802098754394,,,27.0,28.0,6.0,2.0,0.2903225806451613,0.32432432432432434,37.0,,,,,,,,,2026-08-19T07:35:57+00:00
20260805,20260806,20260807,20260807,0,002579.SZ,中京电子,元件,2→3,11.0,12.98,13.51,13.5,64231869.44,tushare_stk_auction_o,13.78,0.04083204930662543,0.01998519615099914,0.01548519615099914,1,0,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,1.0,,,0.09999999999999987,0.07033898305084746,0.05932203389830517,13.295495695373086,1.0,572.2,573.3,18.7058252269457,0.223705665055123,0.017562514707976384,0.079955,0.91,22.74781371398237,0.0001682055455619034,1.3205353414569104e-05,,,,0.8385755603759942,0.0092625,0.673355025307303,0.03214882122460448,0.012058139498432603,0.3730407523510972,0.1012539184952978,0.0009404388714733542,4.584967478670572,0.6931471805599453,3.8918202981106265,0.3263888888888889,0.5698924731182796,0.05119323199999999,0.872,0.013098280332583166,0.25,0.034339229968782525,0.14547096866490644,1.1595334565220325,0.6718242004868876,-0.004325402666682798,1.0,-0.09802893783244204,EXPANSION,发酵,0.6676646068443051,0.7834229390681005,0.25,0.9488,0.8190669130440651,3190.0,97.0,1.0,144.0,47.0,53.0,125.0,0.2,10.0,0.3333333333333333,6.0,16.0,6.0,0.09073749999999986,0.0,,,,,,,,0.09999999999999987,0.04083204930662543,2.0,1.0,0.7793559322033895,-0.025068451823798243,0.030426335160408602,-15.549999999999955,1.0,0.018452000000000003,0.36597970735659047,-0.12203200922971694,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.80→0.78；竞价斜率+3.04pct/板；首封每板提前16分钟；炸板变化+1.0/板,-0.011059907834101268,-0.07099567099567106,0.04698241035310391,0.0,2.0,6.0,0.2096924510717615,2.637627736805664,,,27.0,28.0,6.0,4.0,0.2903225806451613,0.32432432432432434,37.0,,,,,,,,,2026-08-19T07:35:57+00:00
