rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260508,20260512,605086.SH,龙高股份,35.57,0.0,0.020617006253656422,0.020617006253656422,up,high,1.0,ehx:coldstart_v1,-0.061835328751836165,-0.013317135006323214,0.02040735250484791,0.054131840016019034,0.10265003376153287,33.43713996540594,35.09944965324054,36.30334691244256,37.548537372108775,39.41524300250222,1,1,0.6796179121034728,0.0,0.0,,,,,,,,
2,20260508,20260512,003036.SZ,泰坦股份,41.91,0.0,0.016339057684830557,0.016339057684830557,up,high,1.0,ehx:coldstart_v1,-0.06603566957819408,-0.017517475832681133,0.01620701167848999,0.04993149918966111,0.09844969293517494,39.23184511413674,41.182235496577576,42.59476990757125,44.05575369092613,46.24596213103347,2,2,0.5712314676938708,0.0,0.0,,,,,,,,
3,20260508,20260512,600589.SH,大位科技,12.51,0.0,0.01598199855799189,0.01598199855799189,up,high,1.0,ehx:coldstart_v1,-0.06638705021209113,-0.01786885646657818,0.015855631044592942,0.049580118555764066,0.09809831230127788,11.706465245458626,12.288445959358139,12.709934801960479,13.14588054538053,13.799421027859337,3,3,0.5621849893224251,0.0,0.0,,,,,,,,
4,20260508,20260512,600076.SH,康欣新材,3.6,0.0,0.014641605571799885,0.014641605571799885,up,high,1.0,ehx:coldstart_v1,-0.06770722907551395,-0.019189035330001,0.014535452181170125,0.04825993969234125,0.09677813343785507,3.364322536525186,3.5315780479490737,3.65270978005848,3.7779962827335103,3.9658173651552904,4,4,0.528224686259503,0.0,0.0,,,,,,,,
5,20260508,20260512,603045.SH,福达合金,62.14,0.0,0.014585592648951989,0.014585592648951989,up,high,1.0,ehx:coldstart_v1,-0.06776243523765413,-0.019244241492141184,0.014480246019029941,0.04820473353020106,0.0967229272757149,58.0687392758504,60.9555958658116,63.046348727205874,65.20881358592113,68.45063518514362,5,5,0.526805538401412,0.0,0.0,,,,,,,,
6,20260508,20260512,002009.SZ,天奇股份,26.96,0.0,0.014104142319707793,0.014104142319707793,up,high,1.0,ehx:coldstart_v1,-0.06823707690412882,-0.019718883158615873,0.01400560435255525,0.04773009186372637,0.0962482856092402,25.181691662411435,26.433586114203614,27.34024767693932,28.278007373155326,29.683833519102265,6,6,0.514607474654953,0.0,0.0,,,,,,,,
7,20260508,20260512,000839.SZ,国安股份,3.36,0.0,0.0104720924122279,0.0104720924122279,up,high,1.0,ehx:coldstart_v1,-0.07182504137945966,-0.02330684763394671,0.010417639877224414,0.04414212738839554,0.09266032113390936,3.1271308805720066,3.282594534559151,3.3951862305050855,3.5116397771494605,3.6862190870958367,7,7,0.4225855699834773,0.0,0.0,,,,,,,,
8,20260508,20260512,603311.SH,金海高科,23.1,0.0,0.009992786198071696,0.009992786198071696,up,high,1.0,ehx:coldstart_v1,-0.07229949280716973,-0.023781299061656783,0.009943188449514343,0.043667675960685465,0.0921858697061993,21.488826980297237,22.55713262206285,23.330833361175458,24.13107173003618,25.330735168840235,8,8,0.4104418297070306,0.0,0.0,,,,,,,,
9,20260508,20260512,002580.SZ,圣阳股份,32.9,0.0,0.009746794312032722,0.009746794312032722,up,high,1.0,ehx:coldstart_v1,-0.07254308053464614,-0.024024886789133185,0.009699600722037939,0.04342408823320906,0.0919422819787229,30.597844865213172,32.119000502295975,33.22066953286587,34.36012537603693,36.068320794272225,9,9,0.4042093597620508,0.0,0.0,,,,,,,,
10,20260508,20260512,002317.SZ,众生药业,22.54,0.0,0.008855079546527023,0.008855079546527023,up,high,1.0,ehx:coldstart_v1,-0.07342657800391662,-0.024908384258403672,0.008816103252767453,0.042540590763938575,0.0910587845094524,20.944266439537653,21.985499542699372,22.739593492978717,23.519552567893665,24.68881465572758,10,10,0.3816168037025862,0.0,0.0,,,,,,,,
11,20260508,20260512,600222.SH,太龙药业,7.44,0.0,0.00678165976691844,0.00678165976691844,up,high,1.0,ehx:coldstart_v1,-0.07548391350540143,-0.02696571975988848,0.006758767751282642,0.04048325526245376,0.0890014490079676,6.899072176167599,7.242055892100801,7.490455548665873,7.747375215335943,8.132531867162832,11,11,0.329084475633482,0.0,0.0,,,,,,,,
12,20260508,20260512,000036.SZ,华联控股,6.07,0.0,0.0066705825142761846,0.0066705825142761846,up,high,1.0,ehx:coldstart_v1,-0.0755942486307373,-0.02707605488522435,0.006648432625946772,0.04037292013711789,0.08889111388263173,5.628057502630787,5.907853397853662,6.1104904358616565,6.32007784423388,6.6342771638888625,12,12,0.3262702135461784,0.0,0.0,,,,,,,,
13,20260508,20260512,600936.SH,北投科技,5.17,0.0,0.006172255708873978,0.006172255708873978,up,high,1.0,ehx:coldstart_v1,-0.07608939589819448,-0.02757120215268153,0.006153285358489594,0.03987777286966072,0.08839596661517454,4.791211454115269,5.029403991661241,5.201910562014878,5.380334039593411,5.6478144941734305,13,13,0.3136445660605741,0.0,0.0,,,,,,,,
14,20260508,20260512,000710.SZ,贝瑞基因,10.99,0.0,0.006168917992331379,0.006168917992331379,up,high,1.0,ehx:coldstart_v1,-0.07609271314537525,-0.027574519399862298,0.006149968111308825,0.039874455622479946,0.08839264936799378,10.184765804640865,10.691096037516555,11.057796408735722,11.437074457845016,12.005662551546555,14,14,0.3135600014093916,0.0,0.0,,,,,,,,
