rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260630,20260630,20260701,20260702,603335.SH,迪生力,汽车配件,9.05,TOP10,1,1,TOP10,只观察不追,≤9.14,只观察不追,≤9.14,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,只观察不追,≤9.14,只观察不追,≤9.14,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,冲高至9.78附近优先兑现；强势放量再看10.28；弱于8.91止损,0.444176,0.444176,54.5096,54.5096,0.742441,0.742441,65.6826,65.6826,0.290323,35.8358,0.691727,46.0631,0.9335405856845547,0.9683038255994572,0.7150340315028793,0.6695879362518201,0.7156062278136587,0.7815862715916563,0.8420482469868686,0.13298896411972938,0.303999846324926,0.10146175977896443,0.10548916845664513,0.04890436727227881,0.06383546670394494,0.7818941002081472,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.587621,0.444176,historical_bin_blend_v1,49.4842,78.6579,70.4036,86.7312,60.5958,60.5958,7,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.795949,0.67208,0.669588,0.794806,0.20964,0.135269,69.8381,55.4589,47.18,48.98,0.0,0.0,83.0793,83.0793,0.074393,90.4628,90.1415,61.5329,78.2019,63.4398,0.634398,1,0,ELIGIBLE,ok,professional_score_rule_guarded,1,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.08037643355810888,0.08037643355810888,up,high,0.954938,ehx:model_v1,-0.04461223567581228,0.027314211253596316,0.07730952999767228,0.12730484874174824,0.19923129567115813,8.6551327116624,9.300600509284731,9.777406723700885,10.278656969002888,11.045201203195631,0.8515229268452155,0.8515229268452155,9,66,66,0.6612056056388119,0.0,0.5929471068918317,,,,22.0,,,0.8201289813270322,
2,20260630,20260630,20260701,20260702,603577.SH,汇金通,电气设备,9.42,TOP10,1,1,TOP10,只观察不追,≤9.51,只观察不追,≤9.51,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,只观察不追,≤9.51,只观察不追,≤9.51,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,冲高至10.18附近优先兑现；强势放量再看10.79；弱于9.28止损,0.468005,0.468005,65.1597,65.1597,0.765549,0.765549,70.1186,70.1186,0.695981,64.7783,0.722133,68.4826,0.9521686044633405,0.9721802830105628,0.6304056201332635,0.6541397879800086,0.77489069510376,0.7590209178709183,0.7797289468492503,0.11619605012614156,0.2933989998724408,0.10169689959608308,0.10817172830419343,0.05121443931570332,0.05891032935340083,0.760219141690495,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.650078,0.468005,historical_bin_blend_v1,51.9868,81.2717,78.8081,65.336,61.9024,61.9024,6,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.817802,0.676183,0.65414,0.783676,0.203362,0.132756,69.8381,55.4589,47.18,48.98,0.0,0.0,71.0852,71.0852,0.072534,91.6042,78.8848,62.7206,76.7678,62.2806,0.622806,1,0,ELIGIBLE,ok,professional_score_rule_guarded,2,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.08037643355810888,0.08037643355810888,up,high,0.938171,ehx:model_v1,-0.06518015843949491,0.018880115431627063,0.07730952999767228,0.1357389445637175,0.21979921843484101,8.825585358094504,9.599540224253081,10.177146004117384,10.78950641067618,11.735686256110828,0.8139202330098998,0.8139202330098998,2,65,65,0.666082412056185,0.0,0.6277099862377389,,,,,,,,
3,20260630,20260630,20260701,20260702,002587.SZ,奥拓电子,元器件,7.81,TOP10,1,1,TOP10,限价竞价,≤8.10,限价竞价,≤8.10,冲高至8.57附近优先兑现；强势放量再看8.94；弱于7.69止损,冲高至8.57附近优先兑现；强势放量再看8.94；弱于7.69止损,限价竞价,≤8.10,限价竞价,≤8.10,冲高至8.57附近优先兑现；强势放量再看8.94；弱于7.69止损,冲高至8.57附近优先兑现；强势放量再看8.94；弱于7.69止损,0.490822,0.490822,65.437,65.437,0.721599,0.721599,70.5044,70.5044,0.825928,65.3074,0.81554,78.2591,0.9505882846051223,0.9525408571016288,0.6248588264856949,0.6552344606073504,0.7105538850294967,0.7521174268867528,0.670746800262052,0.17265025181586438,0.40374691304345056,0.08927534084265265,0.10660777368580826,0.04844809075460876,0.0536482957330074,0.7273413374142085,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.68518,0.490822,historical_bin_blend_v1,53.6771,75.0353,79.2622,90.4863,65.3552,65.3552,1,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.785716,0.679292,0.655234,0.748915,0.216958,0.162632,87.1403,55.4589,60.65,74.65,0.292,0.0,89.9509,89.9509,0.140823,89.8621,61.9184,65.6629,75.4399,61.2166,0.612166,1,0,ELIGIBLE,ok,professional_score_rule_guarded,3,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.09762060659773199,0.09762060659773199,up,high,0.974818,ehx:model_v1,-0.009570557725306739,0.05102524513470364,0.09314475204587756,0.1352642589570515,0.19586006181706295,7.735610486543357,8.218849279880018,8.572416937528287,8.941194764420189,9.499745660495265,0.9320971215619466,0.9320971215619466,1,28,28,0.6782573033802564,0.0,0.6238585852892564,,,,8.0,,,0.8671955431656672,
4,20260630,20260630,20260701,20260702,603118.SH,共进股份,通信设备,12.11,TOP10,1,1,TOP10,限价竞价,≤12.55,限价竞价,≤12.55,冲高至13.37附近优先兑现；强势放量再看13.94；弱于11.93止损,冲高至13.37附近优先兑现；强势放量再看13.94；弱于11.93止损,限价竞价,≤12.55,限价竞价,≤12.55,冲高至13.37附近优先兑现；强势放量再看13.94；弱于11.93止损,冲高至13.37附近优先兑现；强势放量再看13.94；弱于11.93止损,0.496265,0.496265,59.7683,59.7683,0.651522,0.651522,67.5686,67.5686,0.896009,65.9724,0.867847,80.5178,0.9594200232871506,0.9678990411240218,0.6067881901751241,0.5563220588189656,0.5881814823861474,0.7122972065844236,0.6178113466477165,0.2288956620172684,0.39132327042512977,0.09921750310462682,0.10922999507033546,0.02824054654958088,0.04199217705012841,0.6765582936196672,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.693554,0.496265,historical_bin_blend_v1,51.7217,63.8626,74.1344,66.6351,59.6061,59.6061,8,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.737733,0.649943,0.556322,0.686467,0.264269,0.169321,92.9856,55.4589,47.18,48.98,0.0,0.0,72.1245,72.1245,0.093491,80.2272,37.4755,60.6343,63.9948,59.8219,0.598219,1,0,ELIGIBLE,ok,professional_score_rule_guarded,4,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.10439285767233618,0.10439285767233618,up,high,0.975289,ehx:model_v1,-0.0025669923005661177,0.05752583796170358,0.09929573389642733,0.1410656298311511,0.20115846009342186,12.078953588238347,12.827065048562662,13.374197506411988,13.944667643247035,14.808332330599178,0.9455770881262406,0.9455770881262406,7,16,16,0.6690645345717399,0.0,0.6373171971687551,,,,,,,,
5,20260630,20260630,20260701,20260702,600601.SH,方正科技,元器件,13.84,TOP10,1,1,TOP10,只观察不追,≤13.98,只观察不追,≤13.98,冲高至15.07附近优先兑现；强势放量再看15.77；弱于13.63止损,冲高至15.07附近优先兑现；强势放量再看15.77；弱于13.63止损,只观察不追,≤13.98,只观察不追,≤13.98,冲高至15.07附近优先兑现；强势放量再看15.77；弱于13.63止损,冲高至15.07附近优先兑现；强势放量再看15.77；弱于13.63止损,0.387148,0.387148,45.4867,45.4867,0.66125,0.66125,59.2737,59.2737,0.239443,34.5578,0.743895,44.9185,0.9389973675210995,0.9722696016440773,0.6115050121527492,0.5277265362062954,0.6156027552389933,0.6974836596658704,0.6955580290157741,0.22256752153746065,0.27126579946578167,0.10110470417032005,0.11207959915082842,0.04670290376116818,0.05485763156560057,0.6864703780241358,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.499886,0.387148,historical_bin_blend_v1,41.9224,69.0524,59.5222,85.6873,52.8122,52.8122,24,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.739019,0.60159,0.527727,0.719849,0.265826,0.136893,79.6583,55.4589,47.18,48.98,0.0,0.0,82.6086,82.6086,0.08602,88.8855,66.0121,55.549,70.336,59.6458,0.596458,1,0,ELIGIBLE,ok,professional_score_rule_guarded,5,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.08886636382169279,0.08886636382169279,up,high,0.967407,ehx:model_v1,-0.024859198780574215,0.04003195887165447,0.08513712184014219,0.1302422848086299,0.19513344246085976,13.500189891857136,14.405281484008269,15.069910475292229,15.765204031968091,16.82214869216789,0.8985116037243099,0.8985116037243099,28,44,44,0.6565857416736337,0.0,0.6082907050176976,,,,23.0,,,0.7973551304596679,
6,20260630,20260630,20260701,20260702,002310.SZ,东方新能,新型电力,2.39,TOP10,1,1,TOP10,只观察不追,≤2.41,只观察不追,≤2.41,冲高至2.68附近优先兑现；强势放量再看2.80；弱于2.35止损,冲高至2.68附近优先兑现；强势放量再看2.80；弱于2.35止损,只观察不追,≤2.41,只观察不追,≤2.41,冲高至2.68附近优先兑现；强势放量再看2.80；弱于2.35止损,冲高至2.68附近优先兑现；强势放量再看2.80；弱于2.35止损,0.452447,0.452447,47.2172,47.2172,0.70729,0.70729,62.1552,62.1552,0.763128,54.713,0.813059,71.0119,0.8463009926318759,0.9612030419648662,0.5674347947335278,0.42219947459163365,0.673917455737016,0.5544991224970031,0.6960958584062198,0.2901529866847951,0.3893024526587239,0.0828751323800463,0.10369858190498535,0.032340226877304694,0.060678170052519034,0.6332218502944407,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.626143,0.452447,historical_bin_blend_v1,44.8975,74.0328,64.3015,66.5495,53.9194,53.9194,20,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.746213,0.58401,0.422199,0.752724,0.235891,0.16289,98.3633,55.4589,60.65,74.65,0.292,0.0,76.6766,76.6766,0.144672,82.3582,82.2062,57.575,75.298,59.2729,0.592729,1,0,ELIGIBLE,ok,professional_score_rule_guarded,6,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.12,0.12,up,high,0.972843,ehx:model_v1,0.007862312037685393,0.07008107550366216,0.11332868530700317,0.15657629511034418,0.2187950585763221,2.408864989808627,2.563502382019312,2.6768000000000005,2.7951049666494994,2.9745370829476228,0.9614255810327446,0.9614255810327446,15,3,3,0.5822650137195812,0.0,0.5331945849883224,,,,,,,,
7,20260630,20260630,20260701,20260702,002638.SZ,勤上股份,家用电器,4.42,TOP10,1,1,TOP10,限价竞价,≤4.57,限价竞价,≤4.57,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,限价竞价,≤4.57,限价竞价,≤4.57,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,冲高至4.85附近优先兑现；强势放量再看5.09；弱于4.35止损,0.51834,0.51834,69.326,69.326,0.65778,0.65778,68.4207,68.4207,0.945044,70.4235,0.841586,82.905,0.9174556263425575,0.9643190640830204,0.6342895255096648,0.6859430422861379,0.6179938293319144,0.618988618337266,0.5982649788245851,0.2349152862095431,0.49843070413511303,0.08834257682254283,0.10950295883154784,0.04268505964877183,0.06289019932292701,0.6818955525377843,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.727516,0.51834,historical_bin_blend_v1,56.6001,70.819,81.0201,66.2087,64.524,64.524,2,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.730489,0.703551,0.685943,0.705431,0.263538,0.200469,87.8417,55.4589,60.65,74.65,0.292,0.0,76.404,76.404,0.15922,87.246,85.6571,66.3612,73.9315,57.8441,0.578441,1,0,ELIGIBLE,ok,professional_score_rule_guarded,9,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.09791265514616022,0.09791265514616022,up,high,0.963106,ehx:model_v1,-0.024717862306334215,0.044970878313706386,0.09341079087593271,0.14185070343815903,0.2115394440582009,4.312086241623819,4.623308500296275,4.852773935746028,5.093628268575822,5.461257858003306,0.9033152718454338,0.9033152718454338,3,27,27,0.6687534270557658,0.0,0.6361003398263204,,,,,,,,
8,20260630,20260630,20260701,20260702,600405.SH,动力源,电气设备,4.52,TOP10,1,1,TOP10,只观察不追,≤4.57,只观察不追,≤4.57,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,只观察不追,≤4.57,只观察不追,≤4.57,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,冲高至4.98附近优先兑现；强势放量再看5.23；弱于4.45止损,0.441259,0.441259,61.2005,61.2005,0.648801,0.648801,64.4745,64.4745,0.981772,71.9967,0.866008,87.0937,0.8604011767475876,0.9738496392439075,0.4491401286150841,0.5400311103917361,0.5962483678954474,0.5141742455864828,0.5906511711500505,0.3329053818669901,0.5988397601079144,0.05502066835310987,0.10334414730303274,0.031958438735903136,0.0477918157688098,0.595711812745439,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.60893,0.441259,historical_bin_blend_v1,47.6113,65.3346,73.5548,86.4618,59.3609,59.3609,10,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.708049,0.625942,0.540031,0.673544,0.301149,0.237172,91.1151,55.4589,47.18,48.98,0.0,0.0,82.9634,82.9634,0.117151,81.7792,48.5196,57.9214,64.8957,57.6671,0.576671,1,0,ELIGIBLE,ok,professional_score_rule_guarded,10,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.10113721227287781,0.10113721227287781,up,high,0.958804,ehx:model_v1,-0.022492151681557424,0.04761366048836605,0.09634347510978827,0.1450732897312105,0.21517910190113523,4.419470277387854,4.740419596855762,4.977140199473407,5.225681832394114,5.6051795827113855,0.9088210877891596,0.9088210877891596,12,20,20,0.7366714397732852,0.0,0.7083134519474014,,,,1.0,,,0.8139024081277202,
9,20260630,20260630,20260701,20260702,603985.SH,恒润股份,电气设备,24.02,TOP10,1,1,TOP10,只观察不追,≤24.26,只观察不追,≤24.26,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,只观察不追,≤24.26,只观察不追,≤24.26,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,冲高至25.98附近优先兑现；强势放量再看27.08；弱于23.66止损,0.441625,0.441625,66.8192,66.8192,0.674643,0.674643,68.1857,68.1857,0.798482,65.5015,0.792094,76.2765,0.9095591745829991,0.9528358945182567,0.5284973226147952,0.6769769663151344,0.6295806195094767,0.7419527517657825,0.6798205492172354,0.2023067357520367,0.3035024173827895,0.0956619687480562,0.10204728249722335,0.010004154987241628,0.047138328375767514,0.6951452659280078,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.609493,0.441625,historical_bin_blend_v1,50.6645,64.3883,79.2282,86.3922,62.4408,62.4408,4,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.74042,0.669491,0.676977,0.666511,0.291292,0.150443,71.0072,55.4589,47.18,48.98,0.0,0.0,83.0769,83.0769,0.094365,64.1529,46.9261,61.0772,63.4764,56.3855,0.563855,1,0,ELIGIBLE,ok,professional_score_rule_guarded,12,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.0816499663627956,0.0816499663627956,up,high,0.976449,ehx:model_v1,-0.02222893769270455,0.037187723820415526,0.07848762195069196,0.11978752008096841,0.17920418159408957,23.4919516370426,24.930065888501158,25.98123219203435,27.07672050428687,28.73428468803802,0.9000473612591153,0.9000473612591153,4,62,62,0.6968922002154254,0.0,0.6623960422568995,,,,3.0,,,0.8033309761222001,
10,20260630,20260630,20260701,20260702,603125.SH,常青科技,化工原料,32.74,TOP10,1,1,TOP10,只观察不追,≤33.07,只观察不追,≤33.07,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,只观察不追,≤33.07,只观察不追,≤33.07,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,冲高至35.47附近优先兑现；强势放量再看37.24；弱于32.25止损,0.419787,0.419787,66.5605,66.5605,0.72883,0.72883,68.104,68.104,0.737738,63.0695,0.777769,71.1719,0.904794879182598,0.9035956434825154,0.46968391652446384,0.6888777562133365,0.7032485180653817,0.713228569175858,0.7459560817194106,0.16111191292172145,0.3274441905807216,0.09764298824268301,0.10573376728648476,0.0035366295605222795,0.043022071016682414,0.7051246327790607,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.5501,0.419787,historical_bin_blend_v1,49.2805,63.8508,78.7852,66.1111,59.2574,59.2574,11,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.7781,0.652126,0.688878,0.674817,0.26304,0.152787,72.8777,55.4589,47.18,48.98,0.0,0.0,71.7052,71.7052,0.089277,44.4967,39.6464,61.4276,60.9531,55.3532,0.553532,1,0,ELIGIBLE,ok,professional_score_rule_guarded,13,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,0.0,0.08348793669314505,0.08348793669314505,up,high,0.960316,ehx:model_v1,-0.03854816156843688,0.03149744319808911,0.0801854082849922,0.12887337337189528,0.19891897813842252,31.50194879338337,33.78763864859195,35.473395047333575,37.24325837836052,39.945520971975434,0.8666800470457547,0.8666800470457547,5,57,57,0.6924652927344697,0.0,0.6598366863161633,,,,,,,,
