rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260424,20260428,600770.SH,综艺股份,6.97,0.0,0.023110089818145208,0.023110089818145208,up,high,1.0,ehx:coldstart_v1,-0.05939558539674514,-0.010877391651232183,0.02284709585993894,0.05657158337111007,0.10508977711662389,6.568067435483667,6.894595426204504,7.131077326032472,7.375670461616737,7.742348008658921,1,1,0.6717650409578042,0.0,0.0,,,,,,,,
2,20260424,20260428,000925.SZ,众合科技,9.2,0.0,0.02056953246289635,0.02056953246289635,up,high,1.0,ehx:coldstart_v1,-0.06188184462862466,-0.013363650883111703,0.02036083662805942,0.05408532413923055,0.10260351788474437,8.647944299185056,9.077872265609884,9.389239698658645,9.711286911674202,10.194078392384556,2,2,0.6116829302726644,0.0,0.0,,,,,,,,
3,20260424,20260428,603016.SH,新宏泰,58.04,0.0,0.013590559964675501,0.013590559964675501,up,high,1.0,ehx:coldstart_v1,-0.0687436446487072,-0.020225450903194248,0.013499036607976874,0.047223524119148,0.09574171786466182,54.184169133164204,56.877906377752545,58.82879610034976,60.84660056985167,63.871557061456926,3,3,0.4466359191353864,0.0,0.0,,,,,,,,
4,20260424,20260428,600527.SH,江南高纤,2.75,0.0,0.00908273178186678,0.00908273178186678,up,high,1.0,ehx:coldstart_v1,-0.0732009494091923,-0.024682755663679362,0.009041731847491763,0.042766219358662885,0.09128441310417672,2.5558886266537444,2.682953274811705,2.7749775124001332,2.8701581449892637,3.0128465356521406,4,4,0.3400294568685362,0.0,0.0,,,,,,,,
5,20260424,20260428,002990.SZ,盛视科技,54.11,0.0,0.006167503978794541,0.006167503978794541,up,high,1.0,ehx:coldstart_v1,-0.07609411849044717,-0.027575924744934227,0.0061485627662368975,0.03987305027740802,0.08839124402292185,50.14530511439999,52.638252375359805,54.44372364029257,56.31112185647085,59.11059942816786,5,5,0.2710866954800903,0.0,0.0,,,,,,,,
6,20260424,20260428,603318.SH,水发燃气,11.39,0.0,0.005922320394263143,0.005922320394263143,up,high,1.0,ehx:coldstart_v1,-0.0763378288683587,-0.027819635122845753,0.00590485238832537,0.03962933989949649,0.08814753364501032,10.552870926009833,11.077501309856158,11.457455229290657,11.850441418084062,12.439579831081659,6,6,0.265288303551028,0.0,0.0,,,,,,,,
7,20260424,20260428,002795.SZ,永和智控,8.86,0.0,0.005490874679986037,0.005490874679986037,up,high,1.0,ehx:coldstart_v1,-0.07676682647258103,-0.028248632727068075,0.0054758547841030495,0.03920034229527417,0.087718536040788,8.205297137987502,8.613219135447507,8.908649149664676,9.214212296677823,9.67229197641058,7,7,0.2550849640726768,0.0,0.0,,,,,,,,
8,20260424,20260428,002192.SZ,融捷股份,86.28,0.0,0.005092155484986622,0.005092155484986622,up,high,1.0,ehx:coldstart_v1,-0.07716344694957122,-0.028645253204058276,0.005079234307112848,0.038803721818283975,0.0873219155637978,79.8727205496864,83.84355051004833,86.71935117524464,89.69379066734695,94.15286992230713,8,8,0.2456555801003956,0.0,0.0,,,,,,,,
9,20260424,20260428,002812.SZ,恩捷股份,77.18,0.0,0.004197393989408812,0.004197393989408812,up,high,1.0,ehx:coldstart_v1,-0.07805407175270777,-0.029535878007194826,0.0041886095039762984,0.037913097015147425,0.08643129076066125,71.38489442991386,74.93375661425932,77.50395486810258,80.16230990685206,84.14753664858976,9,9,0.2244952000353522,0.0,0.0,,,,,,,,
10,20260424,20260428,603060.SH,国检集团,7.29,0.0,0.0037129379380111396,0.0037129379380111396,up,high,1.0,ehx:coldstart_v1,-0.07853661925803705,-0.030018425512524097,0.0037060619986470276,0.03743054950981815,0.08594874325533197,6.739373221535311,7.074417588597857,7.317067317568101,7.568039836397999,7.944280924929448,10,10,0.2130382092919531,0.0,0.0,,,,,,,,
11,20260424,20260428,002331.SZ,皖通科技,9.91,0.0,0.003343620801649927,0.003343620801649927,up,high,1.0,ehx:coldstart_v1,-0.07890463792589304,-0.03038644418038009,0.0033380433307910336,0.037062530841962156,0.08558072458747598,9.158108945874531,9.613399477263348,9.94313528214435,10.284180894890683,10.795453496276673,11,11,0.2043041600413312,0.0,0.0,,,,,,,,
12,20260424,20260428,603967.SH,中创物流,14.73,0.0,0.003171243457774225,0.003171243457774225,up,high,1.0,ehx:coldstart_v1,-0.07907645558582689,-0.03055826184031394,0.0031662256708571853,0.03689071318202831,0.08540890692754213,13.610067481614134,14.286684771555104,14.776712416133014,15.283547815364315,16.04336129295985,12,12,0.2002275763606074,0.0,0.0,,,,,,,,
13,20260424,20260428,600726.SH,华电能源,5.8,0.0,0.0028870572622071615,0.0028870572622071615,up,high,1.0,ehx:coldstart_v1,-0.07935978354031968,-0.030841589794806737,0.0028828977163643885,0.03660738522753551,0.08512557897304934,5.357503673352163,5.623849128377225,5.816744932120801,6.01625698574102,6.31535201247617,13,13,0.1935068044709381,0.0,0.0,,,,,,,,
14,20260424,20260428,600499.SH,科达制造,19.81,0.0,0.0015725696569386068,0.0015725696569386068,flat,high,1.0,ehx:coldstart_v1,-0.08067134679262676,-0.03215315304711381,0.0015713344640573173,0.03529582197522844,0.08381401572074226,18.274662066977868,19.183177203956387,19.841152604903954,20.52169630221083,21.541921555006343,14,14,0.1624202440235541,0.0,0.0,,,,,,,,
15,20260424,20260428,002787.SZ,华源控股,21.38,0.0,0.0013911753586288423,0.0013911753586288423,flat,high,1.0,ehx:coldstart_v1,-0.08085247268595067,-0.032334278940437715,0.0013902085707334065,0.03511469608190453,0.08363288982741836,19.719410060107418,20.69975007768109,21.409743329167483,22.144089068740175,23.24497071786817,15,15,0.1581304167200359,0.0,0.0,,,,,,,,
16,20260424,20260428,603520.SH,司太立,11.64,0.0,0.00039574577062953173,0.00039574577062953173,flat,high,1.0,ehx:coldstart_v1,-0.08184701377275828,-0.03332882002724534,0.0003956674839257864,0.03412015499509691,0.08263834874061074,10.7252462886868,11.25844622230976,11.644606480770129,12.04401188356655,12.64277354964091,16,16,0.1345893183221297,0.0,0.0,,,,,,,,
