rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260401,20260403,600249.SH,两面针,7.01,0.0,0.024549321614866206,0.024549321614866206,up,high,1.0,ehx:coldstart_v1,-0.057989851586044874,-0.00947165784053192,0.024252829670639204,0.05797731718181033,0.10649551092732415,6.615053263490169,6.9439171297424345,7.182090744520212,7.428433620208858,7.79773425970988,1,1,0.8166470646177842,0.0,0.0,,,,,,,,
2,20260401,20260403,002432.SZ,九安医疗,80.94,0.0,0.011925164718780978,0.011925164718780978,up,high,1.0,ehx:coldstart_v1,-0.0703880610320344,-0.021869867286521454,0.01185462022464967,0.045579107735820794,0.09409730148133462,75.43867529205696,79.18906904299187,81.90522283233814,84.71453962380751,88.92607805271619,2,2,0.4711606259062594,0.0,0.0,,,,,,,,
3,20260401,20260403,002560.SZ,通达股份,11.87,0.0,0.010780497222565643,0.010780497222565643,up,high,1.0,ehx:coldstart_v1,-0.07151987930885789,-0.023001685563344948,0.010722801947826176,0.0444472894589973,0.09296548320451112,11.050706132467141,11.600086129692341,11.997964502031852,12.409489945384944,13.026421159557028,3,3,0.4398344074481452,0.0,0.0,,,,,,,,
4,20260401,20260403,000534.SZ,万泽股份,38.98,0.0,0.00966062422088308,0.00966062422088308,up,high,1.0,ehx:coldstart_v1,-0.07262842249230275,-0.024110228746789794,0.009614258764381328,0.04333874627555245,0.09185694002106627,36.249307279501885,38.05142237458333,39.356571132130014,40.70648597654087,42.730187347726215,4,4,0.4091867421549111,0.0,0.0,,,,,,,,
5,20260401,20260403,605162.SH,新中港,12.77,0.0,0.009340648556382058,0.009340648556382058,up,high,1.0,ehx:coldstart_v1,-0.07294538679687673,-0.024427193051363785,0.009297294459807339,0.04302178197097846,0.09153997571649229,11.871650930609173,12.461843763278456,12.889280082064998,13.331377297753184,13.994139652941497,5,5,0.4004299393273819,0.0,0.0,,,,,,,,
6,20260401,20260403,603121.SH,华培动力,18.06,0.0,0.009052408625164165,0.009052408625164165,up,high,1.0,ehx:coldstart_v1,-0.07323100007933601,-0.024712806333823067,0.009011681177348057,0.04273616868851918,0.09125436243403301,16.784713272308945,17.619156394805422,18.223486499770463,18.84854488863193,19.78559030586483,6,6,0.3925416511707442,0.0,0.0,,,,,,,,
7,20260401,20260403,600643.SH,爱建集团,5.15,0.0,0.007878457370318415,0.007878457370318415,up,high,1.0,ehx:coldstart_v1,-0.07439509688325584,-0.02587690313774288,0.007847584373428243,0.04157207188459937,0.09009026563011319,4.780769982770931,5.018443428104205,5.19057405545714,5.368608695338539,5.635506230644714,7,7,0.3604140214528851,0.0,0.0,,,,,,,,
8,20260401,20260403,603803.SH,瑞斯康达,13.68,0.0,0.004709992147619557,0.004709992147619557,up,high,1.0,ehx:coldstart_v1,-0.07754374641578801,-0.02902555267027506,0.004698934840896062,0.03842342235206719,0.08694161609758101,12.659287883161149,13.288637669388011,13.744432692579434,14.215861305032206,14.92259531376373,8,8,0.2737023483501052,0.0,0.0,,,,,,,,
9,20260401,20260403,603158.SH,腾龙股份,12.28,0.0,0.004093235679754508,0.004093235679754508,up,high,1.0,ehx:coldstart_v1,-0.07815780007589858,-0.02963960633038563,0.004084881180785492,0.03780936869195661,0.08632756243747045,11.356770917237817,11.92136676298821,12.330264934147385,12.75318815106695,13.387206139334776,9,9,0.2568235185487209,0.0,0.0,,,,,,,,
10,20260401,20260403,603193.SH,润本股份,24.46,0.0,0.003466399203108739,0.003466399203108739,up,high,1.0,ehx:coldstart_v1,-0.07878227616729298,-0.03026408242178003,0.0034604050893910945,0.037184892600562215,0.08570308634607604,22.606938085345536,23.730830027970615,24.54478812450804,25.386664662252027,26.648749238071943,10,10,0.2396688282392252,0.0,0.0,,,,,,,,
11,20260401,20260403,605287.SH,德才股份,45.08,0.0,0.003056827507225871,0.003056827507225871,up,high,1.0,ehx:coldstart_v1,-0.07919051634724109,-0.03067232260172813,0.0030521649094429914,0.03677665242061411,0.08529484616612794,41.647784454337625,43.71828198034971,45.21780178402574,46.76875452467371,49.093838363027075,11,11,0.2284600427518164,0.0,0.0,,,,,,,,
12,20260401,20260403,603937.SH,丽岛新材,15.27,0.0,0.0027514626344002607,0.0027514626344002607,up,high,1.0,ehx:coldstart_v1,-0.07949499696653617,-0.030976803221023218,0.0027476842901479064,0.03647217180131903,0.08499036554683286,14.103106923059997,14.804235407464605,15.312014834427291,15.837210895167402,16.62454943926998,12,12,0.2201030947759216,0.0,0.0,,,,,,,,
13,20260401,20260403,601083.SH,锦江航运,12.93,0.0,0.0021209482262726158,0.0021209482262726158,up,high,1.0,ehx:coldstart_v1,-0.08012397906584483,-0.03160578532033187,0.0021187021908392525,0.03584318970201038,0.0843613834475242,11.934414649474961,12.527727747155637,12.957423860565703,13.401858380940407,14.068124665816258,13,13,0.2028477501843255,0.0,0.0,,,,,,,,
14,20260401,20260403,603778.SH,国晟科技,27.5,0.0,0.002099498254184657,0.002099498254184657,up,high,1.0,ehx:coldstart_v1,-0.08014538386902048,-0.03162719012350754,0.0020972973876635884,0.03582178489883471,0.08433997864434854,25.382009122686686,26.64386225082506,27.55773620199008,28.5029556687097,29.91996499992155,14,14,0.2022607268664017,0.0,0.0,,,,,,,,
15,20260401,20260403,002558.SZ,巨人网络,34.69,0.0,0.0018481107701722073,0.0018481107701722073,flat,high,1.0,ehx:coldstart_v1,-0.08039627614205103,-0.03187808239653808,0.0018464051146330448,0.035570892625804165,0.084089086371318,32.01021865650612,33.60158970790184,34.754110962617276,35.94616324113597,37.73320769105144,15,15,0.1953809829513808,0.0,0.0,,,,,,,,
