rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260511,20260513,605255.SH,天普股份,113.43,0.0,0.02367239737403054,0.02367239737403054,up,high,1.0,ehx:coldstart_v1,-0.058846130265532356,-0.010327936520019402,0.023396550991151722,0.05712103850232285,0.10563923224783667,106.94768357118672,112.26453096530547,116.11516003413628,120.09786415907104,126.06846581000227,1,1,0.8506755432369013,0.0,0.0,,,,,,,,
2,20260511,20260513,603045.SH,福达合金,68.35,0.0,0.022889351497006966,0.022889351497006966,up,high,1.0,ehx:coldstart_v1,-0.059611360941486044,-0.011093167195973093,0.02263132031519803,0.056355807826369154,0.10487400157188298,64.3946272753385,67.59597203374308,69.91448717482042,72.31252646944823,75.9075053888871,2,2,0.8272790817796822,0.0,0.0,,,,,,,,
3,20260511,20260513,601991.SH,大唐发电,6.09,0.0,0.018523466110847816,0.018523466110847816,up,high,1.0,ehx:coldstart_v1,-0.06388868496418068,-0.015370491218667737,0.018353996292503387,0.05207848380367451,0.10059667754918833,5.713086364161189,5.997109424159932,6.202807908615063,6.415561769838321,6.734508022237223,3,3,0.6968317195482695,0.0,0.0,,,,,,,,
4,20260511,20260513,300449.SZ,汉邦高科,9.56,0.0,0.018514307693468835,0.018514307693468835,up,high,1.0,ehx:coldstart_v1,-0.06389767686162787,-0.015379483116114919,0.018345004395056205,0.052069491906227325,0.10058768565174116,8.968245407582296,9.414096973814514,9.736996781549562,10.07097192514798,10.571644955628589,4,4,0.6965580771404568,0.0,0.0,,,,,,,,
5,20260511,20260513,600545.SH,卓郎智能,6.06,0.0,0.012426868521644206,0.012426868521644206,up,high,1.0,ehx:coldstart_v1,-0.06989239248733767,-0.021374198741824713,0.01235028876934641,0.04607477628051754,0.09459297002603136,5.650914596778211,5.931846820319727,6.135306823241163,6.345745423898299,6.661220793669516,5,5,0.5146727749687265,0.0,0.0,,,,,,,,
6,20260511,20260513,600172.SH,黄河旋风,9.78,0.0,0.011445970692713981,0.011445970692713981,up,high,1.0,ehx:coldstart_v1,-0.07086172009204525,-0.0223435263465323,0.011380961164638824,0.04510544867580995,0.09362364242132377,9.110957080211474,9.563903481594787,9.89194159337474,10.231231282817234,10.739871522308402,6,6,0.485364737060055,0.0,0.0,,,,,,,,
7,20260511,20260513,603303.SH,得邦照明,20.61,0.0,0.008765205497800322,0.008765205497800322,up,high,1.0,ehx:coldstart_v1,-0.07351566716450084,-0.02499747341898789,0.008727014092183235,0.042451501603354355,0.09096969534886819,19.14919594881003,20.101188074119886,20.790650885309663,21.503761998592875,22.57281012687579,7,7,0.4052667231390092,0.0,0.0,,,,,,,,
8,20260511,20260513,000672.SZ,上峰水泥,15.62,0.0,0.0075921680952120195,0.0075921680952120195,up,high,1.0,ehx:coldstart_v1,-0.07467918862184493,-0.026160994876331986,0.007563492634839139,0.04128798014601026,0.0898061738915241,14.496002993265888,15.216664097520493,15.738589665647211,16.278417074605706,17.08768995002883,8,8,0.3702177877153861,0.0,0.0,,,,,,,,
9,20260511,20260513,600748.SH,上实发展,6.03,0.0,0.006702217726022253,0.006702217726022253,up,high,1.0,ehx:coldstart_v1,-0.07556282353972098,-0.027044629794208026,0.006679857716963096,0.04040434522813422,0.08892253897364805,5.591145508534282,5.86910634353827,6.070414372887915,6.278627188129751,6.590765810390151,9,9,0.3436271496409845,0.0,0.0,,,,,,,,
10,20260511,20260513,603459.SH,红板科技,89.16,0.0,0.006213619164193175,0.006213619164193175,up,high,1.0,ehx:coldstart_v1,-0.07604828702753355,-0.0275300932820206,0.006194394229150526,0.03991888174032165,0.08843707548583547,82.63094287788641,86.73889639911845,89.71400628467947,92.79116126417888,97.40422465639648,10,10,0.3290284169800851,0.0,0.0,,,,,,,,
11,20260511,20260513,603738.SH,泰晶科技,51.71,0.0,0.004600346880082857,0.004600346880082857,up,high,1.0,ehx:coldstart_v1,-0.07765288363119555,-0.029134689885682602,0.004589797625488523,0.038314285136659645,0.08683247888217348,47.846515923259204,50.22518009820519,51.94788393716908,53.72967583735999,56.400818188681406,11,11,0.2808257970280354,0.0,0.0,,,,,,,,
12,20260511,20260513,603269.SH,海鸥股份,18.56,0.0,0.004214184909800424,0.004214184909800424,up,high,1.0,ehx:coldstart_v1,-0.07803735115562657,-0.029519157410113617,0.004205330101057507,0.03792981761222863,0.08644801135774245,17.16669854864415,18.02013186665732,18.638215271925898,19.2774986938589,20.235869322123605,12,12,0.2692877455305946,0.0,0.0,,,,,,,,
13,20260511,20260513,600236.SH,桂冠电力,11.63,0.0,0.0034062603267848543,0.0034062603267848543,up,high,1.0,ehx:coldstart_v1,-0.07884220909433377,-0.030324015348820826,0.0034004721623502993,0.037124959673521425,0.08564315341903525,10.74828016836034,11.282625219100655,11.669614807600508,12.069877986129194,12.669925571780434,13,13,0.2451479385007512,0.0,0.0,,,,,,,,
14,20260511,20260513,603150.SH,万朗磁塑,73.48,0.0,0.002901002052872652,0.002901002052872652,up,high,1.0,ehx:coldstart_v1,-0.07934587898983544,-0.030827685244322497,0.0028968022668486274,0.036621289778019754,0.08513948352353358,67.87497306062079,71.24934136475551,73.69316563084509,76.2208121039773,80.01008937189407,14,14,0.2300514338406903,0.0,0.0,,,,,,,,
15,20260511,20260513,605090.SH,九丰能源,47.6,0.0,0.0023982249928244754,0.0023982249928244754,up,high,1.0,ehx:coldstart_v1,-0.07984732741588824,-0.03132913367037529,0.002395353840795835,0.036119841351966955,0.08463803509748079,43.94704708509344,46.131851233918816,47.71415550965845,49.35073219706281,51.804177686652665,15,15,0.2150290648427153,0.0,0.0,,,,,,,,
16,20260511,20260513,002008.SZ,大族激光,134.27,0.0,0.002190276059578964,0.002190276059578964,up,high,1.0,ehx:coldstart_v1,-0.08005480035498,-0.03153660660946705,0.002187880901704077,0.0359123684128752,0.08443056215838902,123.94003968505837,130.1016530554672,134.56408836651966,139.17958344612745,146.09882265589988,16,16,0.2088158028302241,0.0,0.0,,,,,,,,
17,20260511,20260513,600488.SH,津药药业,6.6,0.0,0.0020203542305477244,0.0020203542305477244,up,high,1.0,ehx:coldstart_v1,-0.08022436519698842,-0.03170617145147547,0.002018316059695652,0.035742803570866774,0.0842609973163806,6.091201079295533,6.3940219119127155,6.613334337921614,6.840169093516575,7.180224473921224,17,17,0.2037387445883992,0.0,0.0,,,,,,,,
18,20260511,20260513,002718.SZ,友邦吊顶,78.45,0.0,0.0018997939445827843,0.0018997939445827843,flat,high,1.0,ehx:coldstart_v1,-0.08034468963827934,-0.03182649589276639,0.0018979916184047312,0.035622479129575856,0.08414067287508968,72.39351977682047,75.99252523559949,78.59903883495252,81.29495482121861,85.33649040444142,18,18,0.2001365494085054,0.0,0.0,,,,,,,,
19,20260511,20260513,002030.SZ,达安基因,7.3,0.0,0.001740421602789531,0.001740421602789531,flat,high,1.0,ehx:coldstart_v1,-0.08050377243257814,-0.03198557868706519,0.0017389088241059336,0.03546339633527706,0.08398159008079088,6.735355387439408,7.070200010009792,7.312705077700363,7.563527973425835,7.939544757081432,19,19,0.1953746970553765,0.0,0.0,,,,,,,,
