rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260324,20260326,600537.SH,亿晶光电,3.65,0.0,0.021573673086465052,0.021573673086465052,up,high,1.0,ehx:coldstart_v1,-0.06089842612813322,-0.012380232382620267,0.021344255128550857,0.05506874263972198,0.1035869363852358,3.434353648063884,3.6050907190733414,3.7287439067655974,3.856638349954022,4.048369081058293,1,1,0.5030047162878694,0.0,0.0,,,,,,,,
2,20260324,20260326,601016.SH,节能风电,4.91,0.0,0.020540764805828976,0.020540764805828976,up,high,1.0,ehx:coldstart_v1,-0.06191003287215836,-0.013391839126645409,0.020332648384525715,0.05405713589569684,0.10257532964121066,4.615240175369613,4.844684394077845,5.01085515519662,5.182725507786112,5.440381958962673,2,2,0.4831041516552779,0.0,0.0,,,,,,,,
3,20260324,20260326,600510.SH,黑牡丹,8.42,0.0,0.014048844216262745,0.014048844216262745,up,high,1.0,ehx:coldstart_v1,-0.06829160740929865,-0.019773413663785704,0.013951073847385422,0.047675561358556544,0.09619375510407037,7.864179600083406,8.255143119978195,8.538291268300933,8.831151286270673,9.270187290937608,3,3,0.358027329536323,0.0,0.0,,,,,,,,
4,20260324,20260326,600758.SH,辽宁能源,5.2,0.0,0.012192896137154333,0.012192896137154333,up,high,1.0,ehx:coldstart_v1,-0.0701235197237853,-0.02160532597827236,0.012119161532898763,0.04584364904406989,0.0943618427895837,4.8478490215552,5.088857265741997,5.263403059913203,5.443935705880774,5.714578083584041,4,4,0.3222696389500046,0.0,0.0,,,,,,,,
5,20260324,20260326,600698.SH,湖南天雁,7.44,0.0,0.011489691579105055,0.011489691579105055,up,high,1.0,ehx:coldstart_v1,-0.07081849490479557,-0.022300301159282616,0.011424186351888509,0.04514867386305963,0.09366686760857346,6.931334435779567,7.275922052846655,7.5254833053485415,7.783604410237241,8.17056217728299,5,5,0.3087213229768043,0.0,0.0,,,,,,,,
6,20260324,20260326,600821.SH,金开新能,11.07,0.0,0.011009663980291207,0.011009663980291207,up,high,1.0,ehx:coldstart_v1,-0.07129318243090825,-0.022774988685395302,0.010949498825775821,0.04467398633694694,0.09319218008246077,10.308260501908661,10.820730208192568,11.191876980261824,11.575753940014083,12.151236410655516,6,6,0.2994728539358359,0.0,0.0,,,,,,,,
7,20260324,20260326,600868.SH,梅雁吉祥,3.78,0.0,0.010652928484270598,0.010652928484270598,up,high,1.0,ehx:coldstart_v1,-0.07164609542544338,-0.023127901679930424,0.010596585831240698,0.044321073342411824,0.09283926708792564,3.5186518328194163,3.6935797433962225,3.820268069670543,3.951301755495549,4.147738627623781,7,7,0.2925997966388938,0.0,0.0,,,,,,,,
8,20260324,20260326,002491.SZ,通鼎互联,10.36,0.0,0.009453654214590193,0.009453654214590193,up,high,1.0,ehx:coldstart_v1,-0.07283343318360266,-0.024315239438089706,0.009409248073081416,0.04313373558425254,0.09165192932976636,9.632268881815696,10.111132023060305,10.457939857663154,10.816643064007527,11.354386739864722,8,8,0.2694939356796983,0.0,0.0,,,,,,,,
9,20260324,20260326,002685.SZ,华东重机,6.96,0.0,0.008570870750235778,0.008570870750235778,up,high,1.0,ehx:coldstart_v1,-0.07370833188750239,-0.02519013814198944,0.008534349369181685,0.04225883688035281,0.09077703062586663,6.465440476974038,6.786866422856709,7.0196532604216415,7.26042459456676,7.621372754422171,9,9,0.2524857562330687,0.0,0.0,,,,,,,,
10,20260324,20260326,002350.SZ,北京科锐,15.04,0.0,0.006680080034750218,0.006680080034750218,up,high,1.0,ehx:coldstart_v1,-0.07558481408895502,-0.027066620343442066,0.006657867167729056,0.04038235467890018,0.088900548424414,13.945104355752044,14.638377826282545,15.140468403722641,15.659780489648574,16.438298175199385,10,10,0.2160567687366642,0.0,0.0,,,,,,,,
