rank,trade_date,target_date,ts_code,name,close_T,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
1,20260515,20260519,001259.SZ,利仁科技,60.5,0.0,0.023961916790382676,0.023961916790382676,up,high,1.0,ehx:coldstart_v1,-0.05856334596534874,-0.01004515221983579,0.023679335291335334,0.05740382280250646,0.10592201654802028,57.05866899322854,59.895310474543095,61.94969596581815,64.07454606798383,67.25997815884485,1,1,0.9604579875223352,0.0,0.0,,,,,,,,
2,20260515,20260519,603779.SH,威龙股份,9.92,0.0,0.023060306296189895,0.023060306296189895,up,high,1.0,ehx:coldstart_v1,-0.05944424558854507,-0.010926051843032115,0.022798435668139008,0.05652292317931013,0.10504111692482396,9.347497642926328,9.812203532991195,10.148758238458203,10.496856637387252,11.018702300568757,2,2,0.9302191167806756,0.0,0.0,,,,,,,,
3,20260515,20260519,002915.SZ,中欣氟材,23.11,0.0,0.014979474226020055,0.014979474226020055,up,high,1.0,ehx:coldstart_v1,-0.06737429140482833,-0.01885609765931538,0.014868389851855745,0.048592877363026865,0.0971110711085407,21.604273295586847,22.678318289717204,23.456175649363324,24.260713209200038,25.466821705415768,3,3,0.6591982734910276,0.0,0.0,,,,,,,,
4,20260515,20260519,603677.SH,奇精机械,17.04,0.0,0.0054389722068912405,0.0054389722068912405,up,high,1.0,ehx:coldstart_v1,-0.07681844684430773,-0.02830025309879479,0.005424234412376336,0.03914872192354746,0.08766691566906129,15.780027759239946,16.56452347405354,17.132680086405426,17.720324246145243,18.601280772224147,4,4,0.3392219541988814,0.0,0.0,,,,,,,,
5,20260515,20260519,300263.SZ,隆华科技,13.74,0.0,0.0044235426603849055,0.0044235426603849055,up,high,1.0,ehx:coldstart_v1,-0.07782889370362414,-0.029310699958111194,0.004413787553059931,0.03813827506423106,0.08665646880974488,12.711185998602595,13.343115872126633,13.80077947615369,14.274140761026686,14.983772102018134,5,5,0.3051657370165848,0.0,0.0,,,,,,,,
6,20260515,20260519,603598.SH,引力传媒,25.33,0.0,0.0034313126678678857,0.0034313126678678857,up,high,1.0,ehx:coldstart_v1,-0.07881724211003824,-0.03029904836452528,0.0034254391466458436,0.03714992665781697,0.0856681204033308,23.41020929571659,24.574035440738765,25.416915149877088,26.28870530011047,27.59563434805581,6,6,0.2718876034068126,0.0,0.0,,,,,,,,
7,20260515,20260519,600578.SH,京能电力,7.01,0.0,0.002217601426782453,0.002217601426782453,up,high,1.0,ehx:coldstart_v1,-0.08002753507877339,-0.03150934133326044,0.002215146177910684,0.035939633689081804,0.08445782743459564,6.470867409873388,6.792563152848249,7.025545386001745,7.2665188177269355,7.6277699486561135,7,7,0.2311812700474825,0.0,0.0,,,,,,,,
8,20260515,20260519,002196.SZ,方正电机,15.36,0.0,0.002112923020869301,0.002112923020869301,up,high,1.0,ehx:coldstart_v1,-0.0801319873182933,-0.03161379357278034,0.0021106939383907855,0.03583518144956191,0.08435337519507574,14.177195746957732,14.882007517966784,15.39245449760055,15.920409607014705,16.71188433097185,8,8,0.2276704892765857,0.0,0.0,,,,,,,,
9,20260515,20260519,601991.SH,大唐发电,7.92,0.0,0.0017825606561277746,0.0017825606561277746,flat,high,1.0,ehx:coldstart_v1,-0.08046170747628106,-0.03194351373076811,0.0017809737804030123,0.035505461291574135,0.08402365503708796,7.307706661556381,7.671005424307219,7.934117880396531,8.206254989803124,8.614224606358379,9,9,0.2165905551923313,0.0,0.0,,,,,,,,
10,20260515,20260519,002181.SZ,粤 传 媒,19.69,0.0,0.001778822746063487,0.001778822746063487,flat,high,1.0,ehx:coldstart_v1,-0.08046543874211126,-0.031947244996598304,0.0017772425145728189,0.035501730025743944,0.08401992377125776,18.16770293938034,19.07090066003104,19.725025019869992,20.40158558687935,21.415839599134703,10,10,0.2164651904367013,0.0,0.0,,,,,,,,
