trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260602,600255.SH,鑫科材料,U,3.99,3.99,3.27,0,58021139.0,132631,132631,58021139.0
20260602,600280.SH,中央商场,U,3.87,3.87,3.17,0,43511958.0,95557,95557,43511958.0
20260602,600301.SH,华锡有色,U,66.55,66.55,54.45,0,55709005.0,105830,105830,55709005.0
20260602,600345.SH,长江通信,U,51.73,51.73,42.33,0,142886588.0,133257,133257,142886588.0
20260602,600360.SH,华微电子,U,12.77,12.77,10.45,0,97615667.0,94253,94253,97615667.0
20260602,600362.SH,江西铜业,U,47.48,47.48,38.84,0,260118040.0,131506,131506,260118040.0
20260602,600367.SH,红星发展,U,38.84,38.84,31.78,0,145296556.0,94025,94025,145296556.0
20260602,600403.SH,大有能源,U,6.12,6.12,5.0,0,184429841.0,93000,93000,184429841.0
20260602,600459.SH,贵研铂业,U,23.45,23.45,19.19,0,114794691.0,111913,111913,114794691.0
20260602,600487.SH,亨通光电,U,83.12,83.12,68.0,1,705168302.0,103005,103653,705168302.0
20260602,600500.SH,中化国际,U,6.27,6.27,5.13,2,32093622.0,131621,132803,32093622.0
20260602,600667.SH,太极实业,U,14.94,14.94,12.22,7,24718230.0,141731,144834,24718230.0
20260602,600696.SH,退市岩石,U,0.61,0.61,0.5,0,1230498.0,93103,93103,1230498.0
20260602,600869.SH,远东股份,U,25.28,25.28,20.68,1,100252820.0,101241,104805,100252820.0
20260602,600936.SH,北投科技,U,5.92,5.92,4.84,1,65470464.0,112535,130459,65470464.0
20260602,601137.SH,XD博威合,U,21.52,21.52,17.6,0,35096236.0,105136,105136,35096236.0
20260602,601686.SH,友发集团,U,5.93,5.93,4.85,0,27819509.0,93930,93930,27819509.0
20260602,601869.SH,长飞光纤,U,408.74,408.74,334.42,3,72551350.0,110417,112020,72551350.0
20260602,603045.SH,福达合金,U,75.26,75.26,61.58,0,75129800.0,102625,102625,75129800.0
20260602,603267.SH,鸿远电子,U,78.98,78.98,64.62,10,58919080.0,132014,142823,58919080.0
20260602,603311.SH,金海高科,U,34.1,34.1,27.9,5,25609100.0,142638,143408,25609100.0
20260602,603330.SH,天洋新材,U,7.77,7.77,6.35,1,34249600.0,140825,141146,34249600.0
20260602,603373.SH,安邦护卫,U,48.65,48.65,39.81,0,118054090.0,95416,95416,118054090.0
20260602,603678.SH,火炬电子,U,58.61,58.61,47.95,2,177588475.0,101542,102606,177588475.0
20260602,603687.SH,大胜达,U,17.89,17.89,14.63,4,23339294.0,130045,141906,23339294.0
20260602,603890.SH,春秋电子,U,30.02,30.02,24.56,0,618293360.0,92502,92502,618293360.0
20260602,603997.SH,继峰股份,U,15.08,15.08,12.34,0,23608916.0,105645,105645,23608916.0
20260602,605288.SH,凯迪股份,U,94.96,94.96,77.7,0,77817820.0,105141,105141,77817820.0
20260602,605589.SH,圣泉集团,U,54.12,54.12,44.28,3,75019520.0,130025,142225,75019520.0
20260602,688079.SH,美迪凯,U,26.76,26.76,17.84,0,122604365.0,93257,93257,122604365.0
20260602,920128.BJ,胜业电气,U,33.28,33.28,17.92,0,18521850.0,101559,101559,18521850.0
20260602,920725.BJ,惠丰钻石,U,80.6,80.6,43.4,0,82037662.0,135947,135947,82037662.0
